index,name,base_value,step,f_base,f_minus,f_plus,delta_minus,delta_plus,central_gradient,central_curvature,abs_sensitivity,status,message
13,init_log_number_dev_age_9,-0.781948747839728,0.0356389749567946,1791.22161874699,1791.22630326372,1791.22690393327,0.00468451672918491,0.0052851862803891,0.00842714404570261,7.84931598078319,0.0052851862803891,ok,"ok"
23,logit_sel_purse_seine_age_8,-3.72767134663469,0.0945534269326937,1791.22161874699,1791.2268310329,1791.22758414489,0.00521228591333056,0.0059653978996721,0.00398246795897534,1.2502511794248,0.0059653978996721,ok,"ok"
24,logit_sel_purse_seine_age_9,-4.23758825382994,0.104751765076599,1791.22161874699,1791.22805314646,1791.22666278926,0.00643439946588842,0.00504404227172017,-0.00663643802637388,1.04606876610002,0.00643439946588842,ok,"ok"
12,init_log_number_dev_age_8,-0.336072995992294,0.0267214599198459,1791.22161874699,1791.22806600216,1791.22828453175,0.00644725516576727,0.00666578476375435,0.00408902804417454,18.3646653835507,0.00666578476375435,ok,"ok"
19,logit_sel_purse_seine_age_4,-0.270716151929227,0.0254143230385845,1791.22161874699,1791.22720932459,1791.22903315474,0.00559057759687676,0.00741440774845614,0.0358819345455397,20.1350529194818,0.00741440774845614,ok,"ok"
17,logit_sel_purse_seine_age_2,1.54691133497586,0.0509382266995173,1791.22161874699,1791.22977462713,1791.22971014754,0.00815588014097557,0.00809140054866475,-0.000632919483938658,6.26171129018619,0.00815588014097557,ok,"ok"
22,logit_sel_purse_seine_age_7,-3.36232268003367,0.0872464536006734,1791.22161874699,1791.22996267571,1791.22754452998,0.00834392872388889,0.0059257829877879,-0.0138581319715804,1.87464757202719,0.00834392872388889,ok,"ok"
14,init_log_number_dev_age_10,-1.68213507812266,0.0536427015624533,1791.22161874699,1791.23020252,1791.2302250534,0.00858377300914981,0.00860630640590898,0.000210032270027805,5.9738814455002,0.00860630640590898,ok,"ok"
11,init_log_number_dev_age_7,-0.226572924059704,0.0245314584811941,1791.22161874699,1791.23040802852,1791.23056412364,0.00878928152746994,0.00894537664726158,0.00318152954320484,29.4697250207446,0.00894537664726158,ok,"ok"
25,logit_sel_purse_seine_age_10,-5.32319958864826,0.126463991772965,1791.22161874699,1791.2307293354,1791.22886047268,0.00911058840551959,0.00724172568470749,-0.00738891242721162,1.02245793182481,0.00911058840551959,ok,"ok"
21,logit_sel_purse_seine_age_6,-3.12592686734645,0.082518537346929,1791.22161874699,1791.23095296215,1791.23108219926,0.00933421515787813,0.00946345227293932,0.000783079288704799,2.76058369719965,0.00946345227293932,ok,"ok"
9,init_log_number_dev_age_5,-0.197216756540565,0.0239443351308113,1791.22161874699,1791.23137311481,1791.23131712862,0.0097543678209604,0.00969838162495762,-0.0011690906366144,33.9293412947411,0.0097543678209604,ok,"ok"
10,init_log_number_dev_age_6,-0.216273975352603,0.0243254795070521,1791.22161874699,1791.23166973447,1791.23127683949,0.010050987481236,0.00965809249964877,-0.00807579109536836,33.3076146987592,0.010050987481236,ok,"ok"
8,init_log_number_dev_age_4,-0.149150391890696,0.0229830078378139,1791.22161874699,1791.23208350526,1791.23110285916,0.0104647582654707,0.00948411216813838,-0.0213341548732979,37.7663122289691,0.0104647582654707,ok,"ok"
7,init_log_number_dev_age_3,-0.0464661035236736,0.0209293220704735,1791.22161874699,1791.23403702338,1791.2336475283,0.0124182763861427,0.012028781310164,-0.00930500937075547,55.8105464957352,0.0124182763861427,ok,"ok"
6,init_log_number_dev_age_2,0.0227737019001286,0.0204554740380026,1791.22161874699,1791.23575829475,1791.23548097505,0.0141395477635342,0.0138622280624077,-0.00677861829580028,66.9216249580867,0.0141395477635342,ok,"ok"
18,logit_sel_purse_seine_age_3,6.89375568324986,0.157875113664997,1791.22161874699,1791.23598807436,1791.23215783679,0.014369327368513,0.0105390897992947,-0.0121305932274604,0.99935267252779,0.014369327368513,ok,"ok"
20,logit_sel_purse_seine_age_5,-2.35413102163004,0.0670826204326008,1791.22161874699,1791.23466767965,1791.23672515103,0.0130489326563747,0.0151064040430811,0.0153353534301294,6.25663309036898,0.0151064040430811,ok,"ok"
5,init_log_number_dev_age_1,0.0423309752447888,0.0208466195048958,1791.22161874699,1791.23733510382,1791.23649954533,0.015716356829671,0.0148807983432562,-0.0200406230424694,70.4060159487045,0.015716356829671,ok,"ok"
16,logit_sel_purse_seine_age_1,-1.2284156961661,0.0445683139233221,1791.22161874699,1791.27868863452,1791.27694399736,0.0570698875264952,0.0553252503700605,-0.0195726178853913,56.5841915852815,0.0570698875264952,ok,"ok"
15,log_juvenile_m_multiplier,0.027570640314905,0.0205514128062981,1791.22161874699,1791.35363184794,1791.36283622118,0.132013100944278,0.141217474186988,0.22393529168684,646.913077630464,0.141217474186988,ok,"ok"
4,log_sel_slope_longline,0.980860297771233,0.0396172059554247,1791.22161874699,1791.49440884332,1791.48761090321,0.272790096332528,0.265992156215816,-0.0857952997033777,343.277702779836,0.272790096332528,ok,"ok"
3,logit_sel_a50_longline,0.386208737864852,0.027724174757297,1791.22161874699,1791.98196697739,1791.98883531276,0.760348230398449,0.767216565770241,0.123869067914885,1987.38673032783,0.767216565770241,ok,"ok"
1,log_fbar,-1.79753505702068,0.0559507011404137,1791.22161874699,1792.4778050548,1792.47593798589,1.25618630781355,1.25431923889982,-0.0166849465303361,801.955220399734,1.25618630781355,ok,"ok"
0,log_r0,6.45100007831555,0.149020001566311,1791.22161874699,1799.27786311933,1799.55281874015,8.05624437233519,8.33119999315841,0.922546027154854,737.94178608096,8.33119999315841,ok,"ok"
2,log_q_purse_seine,-10.5050027844724,0.230100055689449,1791.22161874699,1802.02703171661,1801.97597476974,10.8054129696188,10.7543560227466,-0.110945098903259,407.202706237117,10.8054129696188,ok,"ok"
