parameter_index,parameter_name,base_log_slope,base_slope,base_objective,step_index,multiplier,log_sel_slope_longline,sel_slope_longline,objective,delta_objective,status,message
5,init_log_number_dev_age_1,0.0423309752447888,1.0432397081342,1791.22161874699,0,0.4,-0.873959756629366,0.417295883253678,1812.77325873524,21.5516399882467,ok,"ok"
5,init_log_number_dev_age_1,0.0423309752447888,1.0432397081342,1791.22161874699,1,0.5,-0.650816205315156,0.521619854067098,1804.48004207159,13.2584233245977,ok,"ok"
5,init_log_number_dev_age_1,0.0423309752447888,1.0432397081342,1791.22161874699,2,0.6,-0.468494648521202,0.625943824880517,1798.88103740537,7.65941865837908,ok,"ok"
5,init_log_number_dev_age_1,0.0423309752447888,1.0432397081342,1791.22161874699,3,0.7,-0.314343968693944,0.730267795693937,1795.1637815924,3.94216284540607,ok,"ok"
5,init_log_number_dev_age_1,0.0423309752447888,1.0432397081342,1791.22161874699,4,0.75,-0.245351097206992,0.782429781100646,1793.85104569781,2.62942695081551,ok,"ok"
5,init_log_number_dev_age_1,0.0423309752447888,1.0432397081342,1791.22161874699,5,0.8,-0.180812576069421,0.834591766507356,1792.84189725445,1.6202785074579,ok,"ok"
5,init_log_number_dev_age_1,0.0423309752447888,1.0432397081342,1791.22161874699,6,0.85,-0.120187954252986,0.886753751914066,1792.10128795808,0.879669211088185,ok,"ok"
5,init_log_number_dev_age_1,0.0423309752447888,1.0432397081342,1791.22161874699,7,0.9,-0.0630295404130374,0.938915737320776,1791.60008635908,0.378467612088116,ok,"ok"
5,init_log_number_dev_age_1,0.0423309752447888,1.0432397081342,1791.22161874699,8,0.95,-0.0089623191427617,0.991077722727485,1791.3137986388,0.0921798918066088,ok,"ok"
5,init_log_number_dev_age_1,0.0423309752447888,1.0432397081342,1791.22161874699,9,0.975,0.0170131672604989,1.01715871543084,1791.24462242519,0.0230036782018033,ok,"ok"
5,init_log_number_dev_age_1,0.0423309752447888,1.0432397081342,1791.22161874699,10,1,0.0423309752447889,1.0432397081342,1791.22161874699,0,ok,"ok"
5,init_log_number_dev_age_1,0.0423309752447888,1.0432397081342,1791.22161874699,11,1.025,0.0670235878351602,1.06932070083755,1791.24264552843,0.021026781436376,ok,"ok"
5,init_log_number_dev_age_1,0.0423309752447888,1.0432397081342,1791.22161874699,12,1.05,0.091121139414221,1.0954016935409,1791.30571102196,0.0840922749648598,ok,"ok"
5,init_log_number_dev_age_1,0.0423309752447888,1.0432397081342,1791.22161874699,13,1.1,0.137641155049114,1.14756367894761,1791.55066011162,0.329041364632531,ok,"ok"
5,init_log_number_dev_age_1,0.0423309752447888,1.0432397081342,1791.22161874699,14,1.15,0.182092917619947,1.19972566435432,1791.9430433883,0.721424641309795,ok,"ok"
5,init_log_number_dev_age_1,0.0423309752447888,1.0432397081342,1791.22161874699,15,1.2,0.224652532038743,1.25188764976103,1792.47109445719,1.24947571019447,ok,"ok"
5,init_log_number_dev_age_1,0.0423309752447888,1.0432397081342,1791.22161874699,16,1.3,0.30469523971228,1.35621162057445,1793.89386131948,2.67224257249018,ok,"ok"
5,init_log_number_dev_age_1,0.0423309752447888,1.0432397081342,1791.22161874699,17,1.4,0.378803211866002,1.46053559138787,1795.74899814877,4.52737940177508,ok,"ok"
5,init_log_number_dev_age_1,0.0423309752447888,1.0432397081342,1791.22161874699,18,1.6,0.512334604490524,1.66918353301471,1800.54243933595,9.3208205889614,ok,"ok"
5,init_log_number_dev_age_1,0.0423309752447888,1.0432397081342,1791.22161874699,19,1.8,0.630117640146908,1.87783147464155,1806.51301710171,15.2913983547203,ok,"ok"
5,init_log_number_dev_age_1,0.0423309752447888,1.0432397081342,1791.22161874699,20,2,0.735478155804734,2.08647941626839,1813.42425790987,22.2026391628754,ok,"ok"
