section,year,fleet,age,observed,predicted,residual,abs_residual
age_residual,2002,longline,5,0.0330979796690202,0.0264605604736639,0.00663741919535632,0.00663741919535632
age_residual,2002,longline,6,0.160171418398286,0.175487779483945,-0.015316361085659,0.015316361085659
age_residual,2002,longline,7,0.339193546608065,0.33217081188082,0.00702273472724452,0.00702273472724452
age_residual,2002,longline,8,0.314332336856677,0.234226229069171,0.0801061077875057,0.0801061077875057
age_residual,2002,longline,9,0.127470438725296,0.134119490651838,-0.00664905192654236,0.00664905192654236
age_residual,2002,longline,10,0.0226208497737915,0.0939254817077085,-0.071304631933917,0.071304631933917
age_residual,2002,purse_seine,1,0.194280648057194,0.483736183703566,-0.289455535646372,0.289455535646372
age_residual,2002,purse_seine,2,0.423199145768009,0.284850388964224,0.138348756803784,0.138348756803784
age_residual,2002,purse_seine,3,0.304401876955981,0.151338471248359,0.153063405707622,0.153063405707622
age_residual,2002,purse_seine,4,0.0722998092770019,0.0589544497018064,0.0133453595751955,0.0133453595751955
age_residual,2002,purse_seine,5,0.0056704099432959,0.0158072556646486,-0.0101368457213527,0.0101368457213527
age_residual,2002,purse_seine,6,0.0001468499985315,0.00392963830230272,-0.00378278830377122,0.00378278830377122
age_residual,2002,purse_seine,7,1.2599999874e-06,0.000975830658872587,-0.000974570658885187,0.000974570658885187
age_residual,2002,purse_seine,8,0,0.00029506328057644,-0.00029506328057644,0.00029506328057644
age_residual,2002,purse_seine,9,0,8.35030833100155e-05,-8.35030833100155e-05,8.35030833100155e-05
age_residual,2002,purse_seine,10,0,2.92153923340088e-05,-2.92153923340088e-05,2.92153923340088e-05
age_residual,2003,longline,1,1e-08,4.67304116976409e-06,-4.66304116976409e-06,4.66304116976409e-06
age_residual,2003,longline,2,1.98e-06,3.93643012197329e-05,-3.73843012197329e-05,3.73843012197329e-05
age_residual,2003,longline,3,0.00011508,0.000333545271385784,-0.000218465271385784,0.000218465271385784
age_residual,2003,longline,4,0.00292717,0.00303253459045775,-0.000105364590457746,0.000105364590457746
age_residual,2003,longline,5,0.03258263,0.0262787144628694,0.00630391553713062,0.00630391553713062
age_residual,2003,longline,6,0.15870965,0.169238390347899,-0.0105287403478987,0.0105287403478987
age_residual,2003,longline,7,0.33829803,0.318000320237169,0.0202977097628314,0.0202977097628314
age_residual,2003,longline,8,0.31555461,0.220687926538261,0.0948666834617388,0.0948666834617388
age_residual,2003,longline,9,0.12880376,0.133675024195362,-0.0048712641953623,0.0048712641953623
age_residual,2003,longline,10,0.02300708,0.128709507014207,-0.105702427014207,0.105702427014207
age_residual,2003,purse_seine,1,0.19356058,0.489492048102419,-0.295931468102419,0.295931468102419
age_residual,2003,purse_seine,2,0.42286186,0.286520536168148,0.136341323831852,0.136341323831852
age_residual,2003,purse_seine,3,0.30504745,0.143411052642752,0.161636397357248,0.161636397357248
age_residual,2003,purse_seine,4,0.07266471,0.0587260405001307,0.0139386694998693,0.0139386694998693
age_residual,2003,purse_seine,5,0.00571567,0.0164725028253512,-0.0107568328253512,0.0107568328253512
age_residual,2003,purse_seine,6,0.00014846,0.0039765149689619,-0.0038280549689619,0.0038280549689619
age_residual,2003,purse_seine,7,1.27e-06,0.000980253912032208,-0.000978983912032207,0.000978983912032207
age_residual,2003,purse_seine,8,0,0.00029171331362596,-0.00029171331362596,0.00029171331362596
age_residual,2003,purse_seine,9,0,8.73290878333375e-05,-8.73290878333375e-05,8.73290878333375e-05
age_residual,2003,purse_seine,10,0,4.20084787452109e-05,-4.20084787452109e-05,4.20084787452109e-05
age_residual,2004,longline,1,1e-08,4.5534125713599e-06,-4.5434125713599e-06,4.5434125713599e-06
age_residual,2004,longline,2,1.91e-06,3.84182694064282e-05,-3.65082694064282e-05,3.65082694064282e-05
age_residual,2004,longline,3,0.00011181,0.000323587629707423,-0.000211777629707423,0.000211777629707423
age_residual,2004,longline,4,0.00286271,0.00277164260509483,9.10673949051713e-05,9.10673949051713e-05
age_residual,2004,longline,5,0.03207369,0.0252473866300407,0.00682630336995935,0.00682630336995935
age_residual,2004,longline,6,0.15725327,0.17009838236599,-0.0128451123659895,0.0128451123659895
age_residual,2004,longline,7,0.33738781,0.310367176300443,0.0270206336995575,0.0270206336995575
age_residual,2004,longline,8,0.31676562,0.213816336455344,0.102949283544656,0.102949283544656
age_residual,2004,longline,9,0.13014445,0.127464585941792,0.00267986405820753,0.00267986405820753
age_residual,2004,longline,10,0.02339872,0.14986793038961,-0.12646921038961,0.12646921038961
age_residual,2004,purse_seine,1,0.19284192,0.491411844097083,-0.298569924097083,0.298569924097083
age_residual,2004,purse_seine,2,0.42252208,0.288106853977433,0.134415226022568,0.134415226022568
age_residual,2004,purse_seine,3,0.3056924,0.143344927699249,0.162347472300751,0.162347472300751
age_residual,2004,purse_seine,4,0.07303098,0.0552999538969966,0.0177310261030034,0.0177310261030034
age_residual,2004,purse_seine,5,0.00576125,0.0163055138294356,-0.0105442638294356,0.0105442638294356
age_residual,2004,purse_seine,6,0.00015008,0.00411781188507402,-0.00396773188507402,0.00396773188507402
age_residual,2004,purse_seine,7,1.29e-06,0.000985710529048475,-0.000984420529048475,0.000984420529048475
age_residual,2004,purse_seine,8,0,0.000291193142950279,-0.000291193142950279,0.000291193142950279
age_residual,2004,purse_seine,9,0,8.5794762381492e-05,-8.5794762381492e-05,8.5794762381492e-05
age_residual,2004,purse_seine,10,0,5.03961803493761e-05,-5.03961803493761e-05,5.03961803493761e-05
age_residual,2005,longline,1,1.00000001e-08,4.47072045589178e-06,-4.46072045579178e-06,4.46072045579178e-06
age_residual,2005,longline,2,1.8400000184e-06,3.77339699471298e-05,-3.58939699287298e-05,3.58939699287298e-05
age_residual,2005,longline,3,0.0001086300010863,0.000318335057113189,-0.000209705056026889,0.000209705056026889
age_residual,2005,longline,4,0.0027995200279952,0.00271038919774841,8.91308302467917e-05,8.91308302467917e-05
age_residual,2005,longline,5,0.031571100315711,0.0232597585668674,0.00831134174884359,0.00831134174884359
age_residual,2005,longline,6,0.155802371558024,0.16472890240335,-0.00892653084532599,0.00892653084532599
age_residual,2005,longline,7,0.33646304336463,0.314437539341319,0.0220255040233114,0.0220255040233114
age_residual,2005,longline,8,0.317965213179652,0.210351889890594,0.107613323289058,0.107613323289058
age_residual,2005,longline,9,0.131492441314924,0.124482744797252,0.00700969651767236,0.00700969651767236
age_residual,2005,longline,10,0.0237958302379583,0.159668236055353,-0.135872405817395,0.135872405817395
age_residual,2005,purse_seine,1,0.192124681921247,0.491836944895539,-0.299712262974292,0.299712262974292
age_residual,2005,purse_seine,2,0.422179814221798,0.288458477596099,0.133721336625699,0.133721336625699
age_residual,2005,purse_seine,3,0.306336703063367,0.143750678462431,0.162586024600936,0.162586024600936
age_residual,2005,purse_seine,4,0.0733986207339862,0.0551257122551991,0.0182729084787871,0.0182729084787871
age_residual,2005,purse_seine,5,0.0058071600580716,0.0153129292617913,-0.00950576920371972,0.00950576920371972
age_residual,2005,purse_seine,6,0.0001517100015171,0.00406509911876921,-0.00391338911725211,0.00391338911725211
age_residual,2005,purse_seine,7,1.3100000131e-06,0.00101798883531973,-0.00101667883530663,0.00101667883530663
age_residual,2005,purse_seine,8,0,0.000292026116865576,-0.000292026116865576,0.000292026116865576
age_residual,2005,purse_seine,9,0,8.54113148139538e-05,-8.54113148139538e-05,8.54113148139538e-05
age_residual,2005,purse_seine,10,0,5.47321431732176e-05,-5.47321431732176e-05,5.47321431732176e-05
age_residual,2006,longline,1,1.00000001e-08,4.47761360289568e-06,-4.46761360279568e-06,4.46761360279568e-06
age_residual,2006,longline,2,1.7800000178e-06,3.7758298430398e-05,-3.5978298412598e-05,3.5978298412598e-05
age_residual,2006,longline,3,0.0001055400010554,0.000318653411608646,-0.000213113410553246,0.000213113410553246
age_residual,2006,longline,4,0.002737600027376,0.00271746286472457,2.013716265143e-05,2.013716265143e-05
age_residual,2006,longline,5,0.0310748103107481,0.0231813665455647,0.0078934437651834,0.0078934437651834
age_residual,2006,longline,6,0.154357061543571,0.154667112930343,-0.00031005138677237,0.00031005138677237
age_residual,2006,longline,7,0.335523843355238,0.310344042335142,0.0251798010200965,0.0251798010200965
age_residual,2006,longline,8,0.319153213191532,0.217192300130963,0.101960913060569,0.101960913060569
age_residual,2006,longline,9,0.132847681328477,0.124811353376544,0.00803632795193256,0.00803632795193256
age_residual,2006,longline,10,0.0241984602419846,0.166725472493076,-0.142527012251092,0.142527012251092
age_residual,2006,purse_seine,1,0.191408848085912,0.492137138319074,-0.300728290233163,0.300728290233163
age_residual,2006,purse_seine,2,0.421835055781649,0.288376001617452,0.133459054164197,0.133459054164197
age_residual,2006,purse_seine,3,0.306980366930196,0.143760607885115,0.163219759045082,0.163219759045082
age_residual,2006,purse_seine,4,0.0737676292623237,0.0552181773730096,0.0185494518893141,0.0185494518893141
age_residual,2006,purse_seine,5,0.005853399941466,0.0152471264238572,-0.0093937264823912,0.0093937264823912
age_residual,2006,purse_seine,6,0.0001533699984663,0.00381324936856816,-0.00365987937010186,0.00365987937010186
age_residual,2006,purse_seine,7,1.3299999867e-06,0.00100380171194817,-0.00100247171196147,0.00100247171196147
age_residual,2006,purse_seine,8,0,0.000301242049309823,-0.000301242049309823,0.000301242049309823
age_residual,2006,purse_seine,9,0,8.55571358449696e-05,-8.55571358449696e-05,8.55571358449696e-05
age_residual,2006,purse_seine,10,0,5.70981158211061e-05,-5.70981158211061e-05,5.70981158211061e-05
age_residual,2007,longline,1,1.00000001e-08,4.55314408349004e-06,-4.54314408339004e-06,4.54314408339004e-06
age_residual,2007,longline,2,1.7200000172e-06,3.83476230033344e-05,-3.66276229861344e-05,3.66276229861344e-05
age_residual,2007,longline,3,0.0001025300010253,0.000323337014852173,-0.000220807013826873,0.000220807013826873
age_residual,2007,longline,4,0.002676900026769,0.00275838357689736,-8.14835501283598e-05,8.14835501283598e-05
age_residual,2007,longline,5,0.0305847903058479,0.0235682822614967,0.00701650804435123,0.00701650804435123
age_residual,2007,longline,6,0.152917431529174,0.15631071404332,-0.00339328251414606,0.00339328251414606
age_residual,2007,longline,7,0.334570373345704,0.295480294581972,0.0390900787637317,0.0390900787637317
age_residual,2007,longline,8,0.320329473203295,0.217375395290027,0.102954077913267,0.102954077913267
age_residual,2007,longline,9,0.134210121342101,0.13067997276214,0.00353014857996101,0.00353014857996101
age_residual,2007,longline,10,0.0246066502460665,0.173460719702207,-0.148854069456141,0.148854069456141
age_residual,2007,purse_seine,1,0.19069444,0.492557549387918,-0.301863109387918,0.301863109387918
age_residual,2007,purse_seine,2,0.42148783,0.288264532066665,0.133223297933335,0.133223297933335
age_residual,2007,purse_seine,3,0.30762337,0.143576318182105,0.164047051817895,0.164047051817895
age_residual,2007,purse_seine,4,0.074138,0.0551669746215282,0.0189710253784718,0.0189710253784718
age_residual,2007,purse_seine,5,0.00589997,0.0152574852168596,-0.00935751521685957,0.00935751521685957
age_residual,2007,purse_seine,6,0.00015504,0.00379308028308891,-0.00363804028308891,0.00363804028308891
age_residual,2007,purse_seine,7,1.35e-06,0.0009406739179551,-0.0009393239179551,0.0009393239179551
age_residual,2007,purse_seine,8,0,0.000296747872040785,-0.000296747872040785,0.000296747872040785
age_residual,2007,purse_seine,9,0,8.81692690071063e-05,-8.81692690071063e-05,8.81692690071063e-05
age_residual,2007,purse_seine,10,0,5.84691828328398e-05,-5.84691828328398e-05,5.84691828328398e-05
age_residual,2008,longline,1,9.9999998e-09,4.62320652842296e-06,-4.61320652862296e-06,4.61320652862296e-06
age_residual,2008,longline,2,1.6599999668e-06,3.88643504515177e-05,-3.72043504847177e-05,3.72043504847177e-05
age_residual,2008,longline,3,9.9599998008e-05,0.000327287669002545,-0.000227687670994545,0.000227687670994545
age_residual,2008,longline,4,0.0026174299476514,0.00278958561199455,-0.000172155664343147,0.000172155664343147
age_residual,2008,longline,5,0.0301009693979806,0.0238433434872904,0.00625762591069018,0.00625762591069018
age_residual,2008,longline,6,0.151483586970328,0.158389295721033,-0.00690570875070495,0.00690570875070495
age_residual,2008,longline,7,0.333602763327945,0.2976236753377,0.0359790879902445,0.0359790879902445
age_residual,2008,longline,8,0.321493833570123,0.206273614859341,0.115220218710782,0.115220218710782
age_residual,2008,longline,9,0.135579677288406,0.130353644961145,0.00522603232726176,0.00522603232726176
age_residual,2008,longline,10,0.0250204694995906,0.180356064795513,-0.155335595295923,0.155335595295923
age_residual,2008,purse_seine,1,0.189981461899815,0.49320039837615,-0.303218936476336,0.303218936476336
age_residual,2008,purse_seine,2,0.421138134211381,0.288096984535863,0.133041149675518,0.133041149675518
age_residual,2008,purse_seine,3,0.308265693082657,0.143314973806213,0.164950719276444,0.164950719276444
age_residual,2008,purse_seine,4,0.0745097507450975,0.055017232628341,0.0194925181167565,0.0194925181167565
age_residual,2008,purse_seine,5,0.0059468700594687,0.0152214743497812,-0.00927460429031255,0.00927460429031255
age_residual,2008,purse_seine,6,0.0001567300015673,0.00379021331980456,-0.00363348331823726,0.00363348331823726
age_residual,2008,purse_seine,7,1.3600000136e-06,0.00093435645981519,-0.00093299645980159,0.00093299645980159
age_residual,2008,purse_seine,8,0,0.000277686934337398,-0.000277686934337398,0.000277686934337398
age_residual,2008,purse_seine,9,0,8.67293161775726e-05,-8.67293161775726e-05,8.67293161775726e-05
age_residual,2008,purse_seine,10,0,5.99502735165368e-05,-5.99502735165368e-05,5.99502735165368e-05
age_residual,2009,longline,1,1e-08,4.68547528436865e-06,-4.67547528436865e-06,4.67547528436865e-06
age_residual,2009,longline,2,1.6e-06,3.92719698307038e-05,-3.76719698307038e-05,3.76719698307038e-05
age_residual,2009,longline,3,9.675e-05,0.000330097304713524,-0.000233347304713524,0.000233347304713524
age_residual,2009,longline,4,0.00255914,0.00281004505809644,-0.00025090505809644,0.00025090505809644
age_residual,2009,longline,5,0.02962331,0.0239967022063528,0.00562660779364724,0.00562660779364724
age_residual,2009,longline,6,0.15005561,0.15946464963502,-0.00940903963501993,0.00940903963501993
age_residual,2009,longline,7,0.33262117,0.300126212070776,0.0324949579292244,0.0324949579292244
age_residual,2009,longline,8,0.32264615,0.206767369373656,0.115878780626344,0.115878780626344
age_residual,2009,longline,9,0.1369563,0.123099374159797,0.0138569258402034,0.0138569258402034
age_residual,2009,longline,10,0.02543996,0.183361592746474,-0.157921632746474,0.157921632746474
age_residual,2009,purse_seine,1,0.1892699,0.494196220450483,-0.304926320450483,0.304926320450483
age_residual,2009,purse_seine,2,0.42078597,0.287829715718942,0.132956254281058,0.132956254281058
age_residual,2009,purse_seine,3,0.30890734,0.142912280094296,0.165995059905704,0.165995059905704
age_residual,2009,purse_seine,4,0.07488287,0.0547946270339097,0.0200882429660903,0.0200882429660903
age_residual,2009,purse_seine,5,0.0059941,0.0151463075573038,-0.00915220755730382,0.00915220755730382
age_residual,2009,purse_seine,6,0.00015844,0.00377283570185328,-0.00361439570185328,0.00361439570185328
age_residual,2009,purse_seine,7,1.38e-06,0.000931568271413784,-0.000930188271413784,0.000930188271413784
age_residual,2009,purse_seine,8,0,0.000275206960075148,-0.000275206960075148,0.000275206960075148
age_residual,2009,purse_seine,9,0,8.09774752475684e-05,-8.09774752475684e-05,8.09774752475684e-05
age_residual,2009,purse_seine,10,0,6.02607364754732e-05,-6.02607364754732e-05,6.02607364754732e-05
age_residual,2010,longline,1,1.00000001e-08,4.75390492965342e-06,-4.74390492955342e-06,4.74390492955342e-06
age_residual,2010,longline,2,1.5400000154e-06,3.96901026135054e-05,-3.81501025981054e-05,3.81501025981054e-05
age_residual,2010,longline,3,9.39700009397e-05,0.000332630776583674,-0.000238660775643974,0.000238660775643974
age_residual,2010,longline,4,0.0025020200250202,0.00282627748397069,-0.000324257458950488,0.000324257458950488
age_residual,2010,longline,5,0.0291517502915175,0.0241053993645347,0.00504635092698277,0.00504635092698277
age_residual,2010,longline,6,0.148633601486336,0.16004348857553,-0.0114098870891944,0.0114098870891944
age_residual,2010,longline,7,0.331625743316257,0.3013225970658,0.0303031462504578,0.0303031462504578
age_residual,2010,longline,8,0.323786253237863,0.207925442103669,0.115860811134194,0.115860811134194
age_residual,2010,longline,9,0.138339921383399,0.123050490028608,0.015289431354791,0.015289431354791
age_residual,2010,longline,10,0.0258651902586519,0.180349230593761,-0.154484040335109,0.154484040335109
age_residual,2010,purse_seine,1,0.18855977,0.495574906721103,-0.307015136721103,0.307015136721103
age_residual,2010,purse_seine,2,0.42043134,0.287506860497057,0.132924479502943,0.132924479502943
age_residual,2010,purse_seine,3,0.30954829,0.142332162236747,0.167216127763253,0.167216127763253
age_residual,2010,purse_seine,4,0.07525737,0.054469393230394,0.020787976769606,0.020787976769606
age_residual,2010,purse_seine,5,0.00604167,0.0150377405488029,-0.0089960705488029,0.0089960705488029
age_residual,2010,purse_seine,6,0.00016016,0.00374243724668298,-0.00358227724668298,0.00358227724668298
age_residual,2010,purse_seine,7,1.4e-06,0.000924390578732736,-0.000922990578732736,0.000922990578732736
age_residual,2010,purse_seine,8,0,0.000273525670692505,-0.000273525670692505,0.000273525670692505
age_residual,2010,purse_seine,9,0,8.0002725365472e-05,-8.0002725365472e-05,8.0002725365472e-05
age_residual,2010,purse_seine,10,0,5.85805444218425e-05,-5.85805444218425e-05,5.85805444218425e-05
age_residual,2011,longline,1,1e-08,4.83973872738286e-06,-4.82973872738286e-06,4.82973872738286e-06
age_residual,2011,longline,2,1.49e-06,4.02013910933059e-05,-3.87113910933059e-05,3.87113910933059e-05
age_residual,2011,longline,3,9.127e-05,0.000335601570573252,-0.000244331570573252,0.000244331570573252
age_residual,2011,longline,4,0.00244606,0.00284313360571405,-0.000397073605714046,0.000397073605714046
age_residual,2011,longline,5,0.02868626,0.0242034828311461,0.00448277716885387,0.00448277716885387
age_residual,2011,longline,6,0.14721763,0.160495476687188,-0.0132778466871881,0.0132778466871881
age_residual,2011,longline,7,0.33061661,0.301902915414857,0.0287136945851434,0.0287136945851434
age_residual,2011,longline,8,0.324914,0.208399862036498,0.116514137963502,0.116514137963502
age_residual,2011,longline,9,0.13973048,0.123529589244622,0.0162008907553782,0.0162008907553782
age_residual,2011,longline,10,0.02629619,0.178244897479582,-0.151948707479582,0.151948707479582
age_residual,2011,purse_seine,1,0.18785107,0.497399304133991,-0.309548234133991,0.309548234133991
age_residual,2011,purse_seine,2,0.42007426,0.287098889512904,0.132975370487096,0.132975370487096
age_residual,2011,purse_seine,3,0.31018854,0.141575805961858,0.168612734038142,0.168612734038142
age_residual,2011,purse_seine,4,0.07563324,0.0540206055670812,0.0216126344329188,0.0216126344329188
age_residual,2011,purse_seine,5,0.00608957,0.0148857445481057,-0.00879617454810572,0.00879617454810572
age_residual,2011,purse_seine,6,0.0001619,0.00370001730441787,-0.00353811730441787,0.00353811730441787
age_residual,2011,purse_seine,7,1.42e-06,0.000913094141647209,-0.000911674141647209,0.000911674141647209
age_residual,2011,purse_seine,8,0,0.000270279014022958,-0.000270279014022958,0.000270279014022958
age_residual,2011,purse_seine,9,0,7.91802506961061e-05,-7.91802506961061e-05,7.91802506961061e-05
age_residual,2011,purse_seine,10,0,5.70795652766036e-05,-5.70795652766036e-05,5.70795652766036e-05
age_residual,2012,longline,1,1e-08,4.97326655427242e-06,-4.96326655427242e-06,4.96326655427242e-06
age_residual,2012,longline,2,1.44e-06,4.0869646333188e-05,-3.9429646333188e-05,3.9429646333188e-05
age_residual,2012,longline,3,8.865e-05,0.000339446408328759,-0.000250796408328759,0.000250796408328759
age_residual,2012,longline,4,0.00239123,0.00286448925294451,-0.000473259252944514,0.000473259252944514
age_residual,2012,longline,5,0.02822678,0.0243135686878522,0.0039132113121478,0.0039132113121478
age_residual,2012,longline,6,0.14580781,0.16092173419073,-0.0151139241907304,0.0151139241907304
age_residual,2012,longline,7,0.32959393,0.302329459843713,0.0272644701562868,0.0272644701562868
age_residual,2012,longline,8,0.32602924,0.208507367787568,0.117521872212432,0.117521872212432
age_residual,2012,longline,9,0.14112789,0.123637200966449,0.0174906890335515,0.0174906890335515
age_residual,2012,longline,10,0.02673302,0.177040889949527,-0.150307869949527,0.150307869949527
age_residual,2012,purse_seine,1,0.187143801871438,0.500804946455552,-0.313661144584114,0.313661144584114
age_residual,2012,purse_seine,2,0.419714724197147,0.285979516359679,0.133735207837469,0.133735207837469
age_residual,2012,purse_seine,3,0.310828063108281,0.140307178812228,0.170520884296053,0.170520884296053
age_residual,2012,purse_seine,4,0.0760104907601049,0.0533277171954058,0.0226827735646991,0.0226827735646991
age_residual,2012,purse_seine,5,0.0061378200613782,0.0146515989336548,-0.0085137788722766,0.0085137788722766
age_residual,2012,purse_seine,6,0.0001636600016366,0.00363495700893176,-0.00347129700729516,0.00347129700729516
age_residual,2012,purse_seine,7,1.4400000144e-06,0.000895926400006285,-0.000894486399991885,0.000894486399991885
age_residual,2012,purse_seine,8,0,0.000264959759568178,-0.000264959759568178,0.000264959759568178
age_residual,2012,purse_seine,9,0,7.76494986532043e-05,-7.76494986532043e-05,7.76494986532043e-05
age_residual,2012,purse_seine,10,0,5.55495763210556e-05,-5.55495763210556e-05,5.55495763210556e-05
age_residual,2013,longline,1,9.9999999e-09,4.91068534876196e-06,-4.90068534886196e-06,4.90068534886196e-06
age_residual,2013,longline,2,1.3899999861e-06,4.19354917160031e-05,-4.05454917299031e-05,4.05454917299031e-05
age_residual,2013,longline,3,8.60899991391e-05,0.000344581578582123,-0.000258491579443023,0.000258491579443023
age_residual,2013,longline,4,0.0023375099766249,0.00289304687596485,-0.000555536899339948,0.000555536899339948
age_residual,2013,longline,5,0.0277732597222674,0.0244601815922042,0.0033130781300632,0.0033130781300632
age_residual,2013,longline,6,0.144404208555958,0.161416002615481,-0.0170117940595231,0.0170117940595231
age_residual,2013,longline,7,0.328557856714421,0.302686753609803,0.0258711031046184,0.0258711031046184
age_residual,2013,longline,8,0.327131826728682,0.208494982091575,0.118636844637106,0.118636844637106
age_residual,2013,longline,9,0.142532098574679,0.123519118404464,0.0190129801702152,0.0190129801702152
age_residual,2013,longline,10,0.0271757497282425,0.176138487054861,-0.148962737326618,0.148962737326618
age_residual,2013,purse_seine,1,0.18643798,0.492576765409744,-0.306138785409744,0.306138785409744
age_residual,2013,purse_seine,2,0.41935273,0.292294557933901,0.127058172066099,0.127058172066099
age_residual,2013,purse_seine,3,0.31146686,0.141874934077922,0.169591925922079,0.169591925922079
age_residual,2013,purse_seine,4,0.07638912,0.0536495654461072,0.0227395545538928,0.0227395545538928
age_residual,2013,purse_seine,5,0.00618641,0.0146825312097855,-0.00849612120978549,0.00849612120978549
age_residual,2013,purse_seine,6,0.00016544,0.00363191858575042,-0.00346647858575042,0.00346647858575042
age_residual,2013,purse_seine,7,1.46e-06,0.000893491084540839,-0.000892031084540839,0.000892031084540839
age_residual,2013,purse_seine,8,0,0.00026391195534841,-0.00026391195534841,0.00026391195534841
age_residual,2013,purse_seine,9,0,7.72731500878769e-05,-7.72731500878769e-05,7.72731500878769e-05
age_residual,2013,purse_seine,10,0,5.50511468139599e-05,-5.50511468139599e-05,5.50511468139599e-05
age_residual,2014,longline,1,1e-08,4.57749241882696e-06,-4.56749241882696e-06,4.56749241882696e-06
age_residual,2014,longline,2,1.34e-06,4.13317391099662e-05,-3.99917391099662e-05,3.99917391099662e-05
age_residual,2014,longline,3,8.361e-05,0.000352918549291089,-0.000269308549291089,0.000269308549291089
age_residual,2014,longline,4,0.00228488,0.00293141886201257,-0.000646538862012565,0.000646538862012565
age_residual,2014,longline,5,0.02732564,0.024658662653448,0.00266697734655199,0.00266697734655199
age_residual,2014,longline,6,0.14300692,0.162091083619664,-0.0190841636196638,0.0190841636196638
age_residual,2014,longline,7,0.32750855,0.303058778388816,0.0244497716111841,0.0244497716111841
age_residual,2014,longline,8,0.32822161,0.208357972832756,0.119863637167244,0.119863637167244
age_residual,2014,longline,9,0.14394303,0.123284918848704,0.0206581111512958,0.0206581111512958
age_residual,2014,longline,10,0.02762441,0.175218337013779,-0.147593927013779,0.147593927013779
age_residual,2014,purse_seine,1,0.185733591857336,0.474996681360413,-0.289263089503077,0.289263089503077
age_residual,2014,purse_seine,2,0.418988304189883,0.298025754447499,0.120962549742384,0.120962549742384
age_residual,2014,purse_seine,3,0.312104923121049,0.150320852010857,0.161784071110192,0.161784071110192
age_residual,2014,purse_seine,4,0.0767691307676913,0.0562366889511124,0.0205324418165789,0.0205324418165789
age_residual,2014,purse_seine,5,0.0062353400623534,0.0153123519185422,-0.00907701185618884,0.00907701185618884
age_residual,2014,purse_seine,6,0.0001672300016723,0.0037729388732462,-0.0036057088715739,0.0036057088715739
age_residual,2014,purse_seine,7,1.4800000148e-06,0.00092545392781187,-0.00092397392779707,0.00092397392779707
age_residual,2014,purse_seine,8,0,0.000272837905877814,-0.000272837905877814,0.000272837905877814
age_residual,2014,purse_seine,9,0,7.97876206274125e-05,-7.97876206274125e-05,7.97876206274125e-05
age_residual,2014,purse_seine,10,0,5.66529840126594e-05,-5.66529840126594e-05,5.66529840126594e-05
age_residual,2015,longline,1,1e-08,4.43076937067155e-06,-4.42076937067155e-06,4.42076937067155e-06
age_residual,2015,longline,2,1.29e-06,3.84323179296229e-05,-3.71423179296229e-05,3.71423179296229e-05
age_residual,2015,longline,3,8.119e-05,0.000346979484951019,-0.000265789484951019,0.000265789484951019
age_residual,2015,longline,4,0.00223332,0.00299493692299972,-0.000761616922999723,0.000761616922999723
