field,value
objective,1749.7416383
grad_norm,0.0255829356431
iterations,258
converged,no
message,stopped before requested fixed-effect gradient tolerance; L-BFGS line search stalled; recovered with gradient restart. attempts=2
random_effects,20
log_r0,6.79386012275
r0,892.351508473
log_m_fixed,-0.798507696218
m_fixed,0.45
log_fbar,-2.08582709437
fbar,0.124204348953
log_q_longline_fixed,-9.90348755254
q_longline_fixed,5e-05
log_q_purse_seine,-10.9140508713
q_purse_seine,1.82006932977e-05
logit_sel_a50_longline,-8.28653899874
sel_a50_longline,1.00226639169
log_sel_slope_longline,-7.39853820102
sel_slope_longline,0.000612146943192
init_log_number_dev_age_1,-6.50620072946
init_number_multiplier_age_1,0.00149414561653
init_log_number_dev_age_2,-5.50628340385
init_number_multiplier_age_2,0.0040611731096
init_log_number_dev_age_3,-3.5965773312
init_number_multiplier_age_3,0.0274174027265
init_log_number_dev_age_4,-1.4571183418
init_number_multiplier_age_4,0.232906465461
init_log_number_dev_age_5,0.720870200238
init_number_multiplier_age_5,2.056221757
init_log_number_dev_age_6,3.01709220564
init_number_multiplier_age_6,20.4317937675
init_log_number_dev_age_7,1.00080512675
init_number_multiplier_age_7,2.72047127116
init_log_number_dev_age_8,-2.36757668785
init_number_multiplier_age_8,0.0937075339597
init_log_number_dev_age_9,0.0155900655162
init_number_multiplier_age_9,1.01571222458
init_log_number_dev_age_10,-0.014193389885
init_number_multiplier_age_10,0.985906861411
logit_sel_purse_seine_age_1,-0.0680715634896
sel_purse_seine_age_1,0.482988677454
logit_sel_purse_seine_age_2,-0.123317332224
sel_purse_seine_age_2,0.469209676517
logit_sel_purse_seine_age_3,-0.1415631605
sel_purse_seine_age_3,0.46466819467
logit_sel_purse_seine_age_4,-0.162266558355
sel_purse_seine_age_4,0.459522138105
logit_sel_purse_seine_age_5,-0.196508065958
sel_purse_seine_age_5,0.451030463786
logit_sel_purse_seine_age_6,-0.222804666276
sel_purse_seine_age_6,0.444528121337
logit_sel_purse_seine_age_7,-0.255166166463
sel_purse_seine_age_7,0.436552340612
logit_sel_purse_seine_age_8,-0.180295750768
sel_purse_seine_age_8,0.455047766585
logit_sel_purse_seine_age_9,-1.13512184241
sel_purse_seine_age_9,0.243217122053
logit_sel_purse_seine_age_10,1.95536688667
sel_purse_seine_age_10,0.876030667962
