Safe Fixed Effect Wiggle Diagnostics
====================================

relative_step:       0.02
absolute_min_step:   0.001

Interpretation
--------------
Perturbations that fail are retained as diagnostic rows instead of aborting
the model run. Failed perturbations identify regions where the profiled
Laplace solve or Huu factorization is not stable.

Rows sorted by finite abs_sensitivity, failed rows last
------------------------------------------------------
index,name,base_value,step,f_base,f_minus,f_plus,delta_minus,delta_plus,central_gradient,central_curvature,abs_sensitivity,status,message
22,init_log_number_dev_age_10,-0.472273246049762,0.0294454649209952,1749.08954065632,1749.0904485737,1749.09045907089,0.000907917377617196,0.000918414565376224,0.000178247954094011,2.10640988095371,0.000918414565376224,ok,ok
21,init_log_number_dev_age_9,-0.418552831629587,0.0283710566325917,1749.08954065632,1749.09160512857,1749.091758689,0.00206447224445583,0.00221803268186704,0.0027062868930093,5.3204314242501,0.00221803268186704,ok,ok
20,init_log_number_dev_age_8,-0.284331202316768,0.0256866240463354,1749.08954065632,1749.09476204803,1749.09498581273,0.00522139171198432,0.00544515640558529,0.0043556656802647,16.1662703815919,0.00544515640558529,ok,ok
26,logit_sel_purse_seine_age_4,-0.14884316785221,0.0229768633570442,1749.08954065632,1749.09354300911,1749.09552873194,0.00400235279312255,0.00598807562209913,0.0432113556606889,18.9235507513712,0.00598807562209913,ok,ok
30,logit_sel_purse_seine_age_8,-3.79844997910003,0.0959689995820006,1749.08954065632,1749.09563021983,1749.09555447761,0.00608956350652079,0.00601382128638761,-0.000394618160359489,1.3141498975298,0.00608956350652079,ok,ok
11,logit_sel_longline_age_9,1.03773836304414,0.0407547672608828,1749.08954065632,1749.0957616585,1749.09512328332,0.00622100217697152,0.00558262699905754,-0.00783190802964921,7.10654847060647,0.00622100217697152,ok,ok
31,logit_sel_purse_seine_age_9,-4.30069814328488,0.106013962865698,1749.08954065632,1749.09589731089,1749.09569353175,0.00635665456456991,0.00615287543428167,-0.000961095712205357,1.11305046373548,0.00635665456456991,ok,ok
24,logit_sel_purse_seine_age_2,1.9496931991233,0.058993863982466,1749.08954065632,1749.09609832007,1749.09573493878,0.00655766374802624,0.00619428245909148,-0.00307982275108106,3.66406177343956,0.00655766374802624,ok,ok
29,logit_sel_purse_seine_age_7,-3.31893852823784,0.0863787705647568,1749.08954065632,1749.09670581912,1749.09615202287,0.00716516280135693,0.00661136655094197,-0.00320562707013634,1.84639997260506,0.00716516280135693,ok,ok
10,logit_sel_longline_age_8,3.03737616953681,0.0807475233907362,1749.08954065632,1749.09681707097,1749.09633571304,0.00727641464959561,0.00679505672314917,-0.0029806358525521,2.15814733144063,0.00727641464959561,ok,ok
19,init_log_number_dev_age_7,-0.242124842369125,0.0248424968473825,1749.08954065632,1749.09779100378,1749.09788953867,0.00825034745435005,0.00834888234908249,0.00198319225595112,26.8966041119245,0.00834888234908249,ok,ok
32,logit_sel_purse_seine_age_10,-5.35953626514483,0.127190725302897,1749.08954065632,1749.09829909018,1749.09800793928,0.00875843386347697,0.00846728296414767,-0.00114454453591619,1.06479601183069,0.00875843386347697,ok,ok
28,logit_sel_purse_seine_age_6,-3.04422252785997,0.0808844505571993,1749.08954065632,1749.09832118006,1749.09837568411,0.00878052374287108,0.00883502779151968,0.000336925381041268,2.69256481192913,0.00883502779151968,ok,ok
17,init_log_number_dev_age_5,-0.184790469208355,0.0236958093841671,1749.08954065632,1749.09881891335,1749.09855474141,0.00927825703342933,0.00901408509275825,-0.00557423332514628,32.5781351246246,0.00927825703342933,ok,ok
18,init_log_number_dev_age_6,-0.205424842319086,0.0241084968463817,1749.08954065632,1749.09857788673,1749.09886283371,0.00903723041096782,0.00932217738568397,0.00590967940746822,31.5877289045869,0.00932217738568397,ok,ok
16,init_log_number_dev_age_4,-0.160782024149903,0.0232156404829981,1749.08954065632,1749.09969931214,1749.09934162254,0.0101586558173494,0.00980096621788107,-0.0077036341024128,37.0331772396247,0.0101586558173494,ok,ok
9,logit_sel_longline_age_7,0.730231826097498,0.03460463652195,1749.08954065632,1749.10135899001,1749.10000638138,0.0118183336896891,0.010465725064023,-0.0195437484917395,18.6091146288961,0.0118183336896891,ok,ok
25,logit_sel_purse_seine_age_3,6.91670396383815,0.158334079276763,1749.08954065632,1749.10224912602,1749.10216241409,0.0127084696966904,0.0126217577676471,-0.000273825854292979,1.01039290477794,0.0127084696966904,ok,ok
15,init_log_number_dev_age_3,-0.0941169324321744,0.0218823386486435,1749.08954065632,1749.1027385719,1749.10271364773,0.0131979155830777,0.0131729914046446,-0.000569504449075052,55.0728557859031,0.0131979155830777,ok,ok
27,logit_sel_purse_seine_age_5,-2.27228570695691,0.0654457141391382,1749.08954065632,1749.10174325416,1749.10395303744,0.0122025978434976,0.0144123811205645,0.0168825667664721,6.21389206243745,0.0144123811205645,ok,ok
14,init_log_number_dev_age_2,-0.0383351367829327,0.0207667027356587,1749.08954065632,1749.10408093124,1749.10389236538,0.0145402749235473,0.014351709058019,-0.00454010123630512,66.9949817116202,0.0145402749235473,ok,ok
13,init_log_number_dev_age_1,-0.0104834690755784,0.0202096693815116,1749.08954065632,1749.10429885028,1749.10374844956,0.0147581939631891,0.0142077932348457,-0.0136172620628562,70.9201943162893,0.0147581939631891,ok,ok
12,logit_sel_longline_age_10,-2.31480179375989,0.0662960358751978,1749.08954065632,1749.12091488024,1749.12070937914,0.0313742239156909,0.0311687228174833,-0.00154987470589087,14.2299448732155,0.0313742239156909,ok,ok
3,logit_sel_longline_age_1,-8.28685355687507,0.185737071137501,1749.08954065632,1749.12885531095,1749.13235834461,0.0393146546252865,0.0428176882919615,0.00943008750278434,2.38076772225859,0.0428176882919615,ok,ok
4,logit_sel_longline_age_2,-7.39787252875333,0.167957450575067,1749.08954065632,1749.13148697859,1749.13504733719,0.0419463222692684,0.0455066808706306,0.0105989897714329,3.10010340443058,0.0455066808706306,ok,ok
5,logit_sel_longline_age_3,-6.5080982653107,0.150161965306214,1749.08954065632,1749.13373293548,1749.13706572997,0.0441922791605975,0.0475250736542421,0.0110973324265177,4.06753804881797,0.0475250736542421,ok,ok
23,logit_sel_purse_seine_age_1,-1.13654558259133,0.0427309116518266,1749.08954065632,1749.13882171563,1749.13853341694,0.0492810593123068,0.0489927606206493,-0.00337342079203159,53.8212178482641,0.0492810593123068,ok,ok
6,logit_sel_longline_age_4,-5.50602988234828,0.130120597646966,1749.08954065632,1749.13836066667,1749.14117307883,0.048820010348436,0.0516324225111475,0.0108069445328786,5.93291820230738,0.0516324225111475,ok,ok
8,logit_sel_longline_age_6,-1.45480446172545,0.0490960892345091,1749.08954065632,1749.15565944941,1749.15739285366,0.0661187930875258,0.0678521973406987,0.0176531805302583,55.5797986099347,0.0678521973406987,ok,ok
7,logit_sel_longline_age_5,-3.59615916310618,0.0919231832621235,1749.08954065632,1749.17095937201,1749.17547181664,0.0814187156895514,0.0859311603232982,0.0245446495302459,19.8050199480088,0.0859311603232982,ok,ok
1,log_fbar,-2.08482645565013,0.0616965291130025,1749.08954065632,1750.67892644313,1750.67685823162,1.58938578681182,1.58731757529904,-0.0167611658428163,834.555450348795,1.58938578681182,ok,ok
0,log_r0,6.82163668200903,0.156432733640181,1749.08954065632,1757.42665080703,1757.68208624056,8.33711015071185,8.59254558424391,0.816438566238949,691.819593167434,8.59254558424391,ok,ok
2,log_q_purse_seine,-10.9138417114013,0.238276834228025,1749.08954065632,1760.83846928066,1760.81529083191,11.7489286243397,11.7257501755857,-0.0486376462676669,413.462394868099,11.7489286243397,ok,ok
