field,value
objective,1727.69290776
grad_norm,0.153377804936
iterations,100
converged,no
message,stopped before requested fixed-effect gradient tolerance
random_effects,20
log_r0,6.85339030594
r0,947.086382415
log_m_fixed,-0.798507696218
m_fixed,0.45
log_fbar,-2.11409002355
fbar,0.120743112967
log_q_longline_fixed,-9.90348755254
q_longline_fixed,5e-05
log_q_purse_seine,-10.9587719395
q_purse_seine,1.74046709995e-05
logit_sel_a50_longline,-9.22573021378
sel_a50_longline,1.00088616792
log_sel_slope_longline,-8.44220565937
sel_slope_longline,0.000215574142392
init_log_number_dev_age_1,-7.613997625
init_number_multiplier_age_1,0.000493495101588
init_log_number_dev_age_2,-6.24033784815
init_number_multiplier_age_2,0.00194919687902
init_log_number_dev_age_3,-3.77931999313
init_number_multiplier_age_3,0.0228382162899
init_log_number_dev_age_4,-1.55910697389
init_number_multiplier_age_4,0.210323812015
init_log_number_dev_age_5,0.485475284501
init_number_multiplier_age_5,1.62494713753
init_log_number_dev_age_6,3.14394466699
init_number_multiplier_age_6,23.1951839088
init_log_number_dev_age_7,0.873045866627
init_number_multiplier_age_7,2.39419214893
init_log_number_dev_age_8,-2.44062976901
init_number_multiplier_age_8,0.0871059775399
init_log_number_dev_age_9,0.000477889784276
init_number_multiplier_age_9,1.00047800399
init_log_number_dev_age_10,-0.0280432575195
init_number_multiplier_age_10,0.972346304602
logit_sel_purse_seine_age_1,-0.0821901007047
sel_purse_seine_age_1,0.479464033924
logit_sel_purse_seine_age_2,-0.145894260085
sel_purse_seine_age_2,0.463590992966
logit_sel_purse_seine_age_3,-0.168441053111
sel_purse_seine_age_3,0.457989019106
logit_sel_purse_seine_age_4,-0.193425162576
sel_purse_seine_age_4,0.451793911433
logit_sel_purse_seine_age_5,-0.232160565592
sel_purse_seine_age_5,0.442219150994
logit_sel_purse_seine_age_6,-0.291150883548
sel_purse_seine_age_6,0.427722135096
logit_sel_purse_seine_age_7,-0.340473436078
sel_purse_seine_age_7,0.415694478367
logit_sel_purse_seine_age_8,-0.268050140202
sel_purse_seine_age_8,0.433385845252
logit_sel_purse_seine_age_9,-1.135131029
sel_purse_seine_age_9,0.243215431149
logit_sel_purse_seine_age_10,1.94866397436
sel_purse_seine_age_10,0.875300888729
