Safe Fixed Effect Wiggle Diagnostics
====================================

relative_step:       0.02
absolute_min_step:   0.001

Interpretation
--------------
Perturbations that fail are retained as diagnostic rows instead of aborting
the model run. Failed perturbations identify regions where the profiled
Laplace solve or Huu factorization is not stable.

Rows sorted by finite abs_sensitivity, failed rows last
------------------------------------------------------
index,name,base_value,step,f_base,f_minus,f_plus,delta_minus,delta_plus,central_gradient,central_curvature,abs_sensitivity,status,message
22,init_log_number_dev_age_10,-0.268050140201945,0.0253610028040389,1727.69290776071,1727.69403721214,1727.69403027196,0.00112945143246179,0.00112251125233342,-0.000136827793876949,3.50129211558822,0.00112945143246179,ok,ok
21,init_log_number_dev_age_9,-0.340473436078123,0.0268094687215625,1727.69290776071,1727.69542828121,1727.69528032291,0.00252052050109342,0.0023725621979338,-0.00275944116416995,6.80778984114083,0.00252052050109342,ok,ok
10,logit_sel_longline_age_8,3.14394466698516,0.0828788933397031,1727.69290776071,1727.69530618578,1727.69586204464,0.00239842506766763,0.0029542839251917,0.00335344039432165,0.779266032575474,0.0029542839251917,ok,ok
26,logit_sel_purse_seine_age_4,-0.155243646571782,0.0231048729314357,1727.69290776071,1727.69743478883,1727.69856102904,0.00452702811594463,0.00565326833202562,0.024372352521114,19.0701125382423,0.00565326833202562,ok,ok
11,logit_sel_longline_age_9,0.873045866627367,0.0374609173325473,1727.69290776071,1727.69879957915,1727.69772965036,0.0058918184383856,0.00482188964656416,-0.0142806005299268,7.6345420755292,0.0058918184383856,ok,ok
20,init_log_number_dev_age_8,-0.291150883548026,0.0258230176709605,1727.69290776071,1727.6988531456,1727.69863177603,0.00594538488849139,0.00572401532235745,-0.00428628382930798,17.4998590075326,0.00594538488849139,ok,ok
24,logit_sel_purse_seine_age_2,1.94866397435857,0.0589732794871714,1727.69290776071,1727.69968375367,1727.69890366625,0.00677599295863729,0.00599590554202223,-0.0066139056823587,3.67235705135466,0.00677599295863729,ok,ok
30,logit_sel_purse_seine_age_8,-3.80674837502393,0.0961349675004785,1727.69290776071,1727.69980059522,1727.69816283243,0.00689283450947187,0.00525507171983008,-0.00851803892082052,1.31443363362014,0.00689283450947187,ok,ok
31,logit_sel_purse_seine_age_9,-4.3079485548588,0.106158971097176,1727.69290776071,1727.69987328723,1727.6985059319,0.00696552651515958,0.00559817118823958,-0.0064401308376866,1.11481826865967,0.00696552651515958,ok,ok
29,logit_sel_purse_seine_age_7,-3.29712431826929,0.0859424863653858,1727.69290776071,1727.69845440158,1727.70097815187,0.00554664086530465,0.00807039115420594,0.0146827861028567,1.84359970874284,0.00807039115420594,ok,ok
28,logit_sel_purse_seine_age_6,-3.04049916755291,0.0808099833510582,1727.69290776071,1727.70166867865,1727.70171899765,0.00876091793702471,0.00881123693920927,0.000311341495802277,2.69088407066752,0.00881123693920927,ok,ok
19,init_log_number_dev_age_7,-0.232160565591851,0.024643211311837,1727.69290776071,1727.70177827763,1727.70108811836,0.00887051692188834,0.00818035765337299,-0.0140030302824989,28.0770876429106,0.00887051692188834,ok,ok
32,logit_sel_purse_seine_age_10,-5.36670431050905,0.127334086210181,1727.69290776071,1727.70213857876,1727.70100454934,0.00923081804853609,0.0080967886315193,-0.00445296876417259,1.06868380801625,0.00923081804853609,ok,ok
17,init_log_number_dev_age_5,-0.168441053111148,0.023368821062223,1727.69290776071,1727.70150289112,1727.70273623772,0.00859513041132232,0.00982847700583989,0.0263887209207859,33.7365807805323,0.00982847700583989,ok,ok
18,init_log_number_dev_age_6,-0.193425162576143,0.0238685032515229,1727.69290776071,1727.70295462093,1727.70149450477,0.0100468602192905,0.00858674405867532,-0.0305866720093139,32.7074356771248,0.0100468602192905,ok,ok
16,init_log_number_dev_age_4,-0.145894260085439,0.0229178852017088,1727.69290776071,1727.70402818813,1727.70181205143,0.0111204274137435,0.00890429071750987,-0.0483495025114365,38.1256566424825,0.0111204274137435,ok,ok
9,logit_sel_longline_age_7,0.485475284501039,0.0297095056900208,1727.69290776071,1727.70533010383,1727.70281454542,0.0124223431203063,0.00990678470998319,-0.042335918284364,25.2976924194896,0.0124223431203063,ok,ok
25,logit_sel_purse_seine_age_3,6.9113071438954,0.158226142877908,1727.69290776071,1727.70640297509,1727.70470102776,0.0134952143803275,0.0117932670470964,-0.00537821153405863,1.0101044122634,0.0134952143803275,ok,ok
15,init_log_number_dev_age_3,-0.0821901007046542,0.0216438020140931,1727.69290776071,1727.70684595416,1727.70532331329,0.0139381934527592,0.0124155525788865,-0.0351749861896078,56.2568293025434,0.0139381934527592,ok,ok
13,init_log_number_dev_age_1,0.000477889784275716,0.0200095577956855,1727.69290776071,1727.70729216016,1727.70742744825,0.0143843994503641,0.0145196875348574,0.00338058656455014,72.1912021001283,0.0145196875348574,ok,ok
27,logit_sel_purse_seine_age_5,-2.27104388369485,0.065420877673897,1727.69290776071,1727.70438542516,1727.70809699261,0.0114776644479662,0.0151892318954197,0.0283668423553909,6.23074159488637,0.0151892318954197,ok,ok
14,init_log_number_dev_age_2,-0.028043257519479,0.0205608651503896,1727.69290776071,1727.70823739562,1727.7064192812,0.0153296349085394,0.0135115204905105,-0.0442129843450308,68.2228542470281,0.0153296349085394,ok,ok
3,logit_sel_longline_age_1,-9.22573021377712,0.204514604275542,1727.69290776071,1727.71057050911,1727.70974806319,0.0176627483967877,0.0168403024779309,-0.00201072662211631,0.824914326500739,0.0176627483967877,ok,ok
4,logit_sel_longline_age_2,-8.4422056593683,0.188844113187366,1727.69290776071,1727.71060506565,1727.7122503986,0.017697304937883,0.0193426378887125,0.00435632576271259,1.03863608078057,0.0193426378887125,ok,ok
5,logit_sel_longline_age_3,-7.61399762500016,0.172279952500003,1727.69290776071,1727.71218813911,1727.71334761987,0.0192803783984346,0.0204398591572499,0.00336510645025663,1.33826571069678,0.0204398591572499,ok,ok
6,logit_sel_longline_age_4,-6.24033784815413,0.144806756963083,1727.69290776071,1727.71943734187,1727.72514096603,0.0265295811616397,0.0322332053171976,0.0196939157922445,2.8023651710714,0.0322332053171976,ok,ok
