field,value
objective,1749.08954066
grad_norm,0.0624786152923
iterations,156
converged,no
message,stopped before requested fixed-effect gradient tolerance; L-BFGS line search stalled; recovered with gradient restart. attempts=1
random_effects,20
log_r0,6.82163668201
r0,917.485413775
log_m_fixed,-0.798507696218
m_fixed,0.45
log_fbar,-2.08482645565
fbar,0.124328694836
log_q_longline_fixed,-9.90348755254
q_longline_fixed,5e-05
log_q_purse_seine,-10.9138417114
q_purse_seine,1.82045005515e-05
logit_sel_a50_longline,-8.28685355688
sel_a50_longline,1.00226567907
log_sel_slope_longline,-7.39787252875
sel_slope_longline,0.000612554568091
init_log_number_dev_age_1,-6.50809826531
init_number_multiplier_age_1,0.0014913131099
init_log_number_dev_age_2,-5.50602988235
init_number_multiplier_age_2,0.00406220283484
init_log_number_dev_age_3,-3.59615916311
init_number_multiplier_age_3,0.027428870207
init_log_number_dev_age_4,-1.45480446173
init_number_multiplier_age_4,0.233446007068
init_log_number_dev_age_5,0.730231826097
init_number_multiplier_age_5,2.07556172128
init_log_number_dev_age_6,3.03737616954
init_number_multiplier_age_6,20.8504633191
init_log_number_dev_age_7,1.03773836304
init_number_multiplier_age_7,2.82282558287
init_log_number_dev_age_8,-2.31480179376
init_number_multiplier_age_8,0.0987857620163
init_log_number_dev_age_9,-0.0104834690756
init_number_multiplier_age_9,0.989571290961
init_log_number_dev_age_10,-0.0383351367829
init_number_multiplier_age_10,0.962390354432
logit_sel_purse_seine_age_1,-0.0941169324322
sel_purse_seine_age_1,0.47648812001
logit_sel_purse_seine_age_2,-0.16078202415
sel_purse_seine_age_2,0.4598908614
logit_sel_purse_seine_age_3,-0.184790469208
sel_purse_seine_age_3,0.453933396499
logit_sel_purse_seine_age_4,-0.205424842319
sel_purse_seine_age_4,0.4488236305
logit_sel_purse_seine_age_5,-0.242124842369
sel_purse_seine_age_5,0.439762783362
logit_sel_purse_seine_age_6,-0.284331202317
sel_purse_seine_age_6,0.429392245522
logit_sel_purse_seine_age_7,-0.41855283163
sel_purse_seine_age_7,0.396863096623
logit_sel_purse_seine_age_8,-0.47227324605
sel_purse_seine_age_8,0.384078338078
logit_sel_purse_seine_age_9,-1.13654558259
sel_purse_seine_age_9,0.242955160615
logit_sel_purse_seine_age_10,1.94969319912
sel_purse_seine_age_10,0.875413184447
