section,year,fleet,age,observed,predicted,residual,abs_residual
age_residual,2002,longline,5,0.0330979796690202,0.0266061871632132,0.00649179250580699,0.00649179250580699
age_residual,2002,longline,6,0.160171418398286,0.177118877225134,-0.0169474588268478,0.0169474588268478
age_residual,2002,longline,7,0.339193546608065,0.332346981191592,0.00684656541647272,0.00684656541647272
age_residual,2002,longline,8,0.314332336856677,0.23334896032469,0.0809833765319866,0.0809833765319866
age_residual,2002,longline,9,0.127470438725296,0.133510261178383,-0.00603982245308754,0.00603982245308754
age_residual,2002,longline,10,0.0226208497737915,0.0935056837237308,-0.0708848339499393,0.0708848339499393
age_residual,2002,purse_seine,1,0.194280648057194,0.186915875762557,0.0073647722946365,0.0073647722946365
age_residual,2002,purse_seine,2,0.423199145768009,0.421715616800796,0.00148352896721232,0.00148352896721232
age_residual,2002,purse_seine,3,0.304401876955981,0.300839760193414,0.00356211676256768,0.00356211676256768
age_residual,2002,purse_seine,4,0.0722998092770019,0.0763129141850989,-0.00401310490809702,0.00401310490809702
age_residual,2002,purse_seine,5,0.0056704099432959,0.00922925140648326,-0.00355884146318736,0.00355884146318736
age_residual,2002,purse_seine,6,0.0001468499985315,0.00278820654057582,-0.00264135654204432,0.00264135654204432
age_residual,2002,purse_seine,7,1.2599999874e-06,0.00137702487552009,-0.00137576487553269,0.00137576487553269
age_residual,2002,purse_seine,8,0,0.00057469148137123,-0.00057469148137123,0.00057469148137123
age_residual,2002,purse_seine,9,0,0.000199075377761889,-0.000199075377761889,0.000199075377761889
age_residual,2002,purse_seine,10,0,4.75833764218367e-05,-4.75833764218367e-05,4.75833764218367e-05
age_residual,2003,longline,1,1e-08,4.6222281972422e-06,-4.6122281972422e-06,4.6122281972422e-06
age_residual,2003,longline,2,1.98e-06,4.14944444658361e-05,-3.95144444658361e-05,3.95144444658361e-05
age_residual,2003,longline,3,0.00011508,0.000356496923445585,-0.000241416923445585,0.000241416923445585
age_residual,2003,longline,4,0.00292717,0.00300408347183423,-7.69134718342267e-05,7.69134718342267e-05
age_residual,2003,longline,5,0.03258263,0.0259261177452125,0.00665651225478748,0.00665651225478748
age_residual,2003,longline,6,0.15870965,0.171343049244838,-0.0126333992448382,0.0126333992448382
age_residual,2003,longline,7,0.33829803,0.320362615099939,0.0179354149000611,0.0179354149000611
age_residual,2003,longline,8,0.31555461,0.219454868049917,0.0960997419500829,0.0960997419500829
age_residual,2003,longline,9,0.12880376,0.132254176553627,-0.00345041655362741,0.00345041655362741
age_residual,2003,longline,10,0.02300708,0.127252476238523,-0.104245396238523,0.104245396238523
age_residual,2003,purse_seine,1,0.19356058,0.187487171145591,0.00607340885440905,0.00607340885440905
age_residual,2003,purse_seine,2,0.42286186,0.420481528079718,0.00238033192028181,0.00238033192028181
age_residual,2003,purse_seine,3,0.30504745,0.301156642757228,0.00389080724277152,0.00389080724277152
age_residual,2003,purse_seine,4,0.07266471,0.076403641538339,-0.00373893153833896,0.00373893153833896
age_residual,2003,purse_seine,5,0.00571567,0.00941670046537471,-0.00370103046537471,0.00370103046537471
age_residual,2003,purse_seine,6,0.00014846,0.00282425570754049,-0.00267579570754049,0.00267579570754049
age_residual,2003,purse_seine,7,1.27e-06,0.00138985441219043,-0.00138858441219043,0.00138858441219043
age_residual,2003,purse_seine,8,0,0.00056591543730527,-0.00056591543730527,0.00056591543730527
age_residual,2003,purse_seine,9,0,0.000206485581660892,-0.000206485581660892,0.000206485581660892
age_residual,2003,purse_seine,10,0,6.78048750515146e-05,-6.78048750515146e-05,6.78048750515146e-05
age_residual,2004,longline,1,1e-08,4.48216966554786e-06,-4.47216966554786e-06,4.47216966554786e-06
age_residual,2004,longline,2,1.91e-06,4.03018256849159e-05,-3.83918256849159e-05,3.83918256849159e-05
age_residual,2004,longline,3,0.00011181,0.00034418538361461,-0.00023237538361461,0.00023237538361461
age_residual,2004,longline,4,0.00286271,0.00291191442819986,-4.92044281998625e-05,4.92044281998625e-05
age_residual,2004,longline,5,0.03207369,0.0251340750894679,0.00693961491053211,0.00693961491053211
age_residual,2004,longline,6,0.15725327,0.169280982280474,-0.0120277122804739,0.0120277122804739
age_residual,2004,longline,7,0.33738781,0.314217452152698,0.0231703578473021,0.0231703578473021
age_residual,2004,longline,8,0.31676562,0.214477699443953,0.102287920556047,0.102287920556047
age_residual,2004,longline,9,0.13014445,0.126105949478875,0.00403850052112456,0.00403850052112456
age_residual,2004,longline,10,0.02339872,0.147482957747367,-0.124084237747367,0.124084237747367
age_residual,2004,purse_seine,1,0.19284192,0.18759741032677,0.00524450967323034,0.00524450967323034
age_residual,2004,purse_seine,2,0.42252208,0.421405365177693,0.0011167148223073,0.0011167148223073
age_residual,2004,purse_seine,3,0.3056924,0.300018100596538,0.00567429940346209,0.00567429940346209
age_residual,2004,purse_seine,4,0.07303098,0.0764185941527636,-0.00338761415276362,0.00338761415276362
age_residual,2004,purse_seine,5,0.00576125,0.00941981879271499,-0.00365856879271499,0.00365856879271499
age_residual,2004,purse_seine,6,0.00015008,0.00287914851190636,-0.00272906851190636,0.00272906851190636
age_residual,2004,purse_seine,7,1.29e-06,0.00140661795214772,-0.00140532795214772,0.00140532795214772
age_residual,2004,purse_seine,8,0,0.000570698640062207,-0.000570698640062207,0.000570698640062207
age_residual,2004,purse_seine,9,0,0.000203158166668116,-0.000203158166668116,0.000203158166668116
age_residual,2004,purse_seine,10,0,8.10876827366618e-05,-8.10876827366618e-05,8.10876827366618e-05
age_residual,2005,longline,1,1.00000001e-08,4.3834199091659e-06,-4.3734199090659e-06,4.3734199090659e-06
age_residual,2005,longline,2,1.8400000184e-06,3.94279041908182e-05,-3.75879041724182e-05,3.75879041724182e-05
age_residual,2005,longline,3,0.0001086300010863,0.000337263429525241,-0.000228633428438941,0.000228633428438941
age_residual,2005,longline,4,0.0027995200279952,0.00283633359010775,-3.68135621125524e-05,3.68135621125524e-05
age_residual,2005,longline,5,0.031571100315711,0.0245794173329191,0.00699168298279189,0.00699168298279189
age_residual,2005,longline,6,0.155802371558024,0.165567713963399,-0.00976534240537538,0.00976534240537538
age_residual,2005,longline,7,0.33646304336463,0.313194440752329,0.0232686026123011,0.0232686026123011
age_residual,2005,longline,8,0.317965213179652,0.212232885202392,0.10573232797726,0.10573232797726
age_residual,2005,longline,9,0.131492441314924,0.124341059267674,0.00715138204725015,0.00715138204725015
age_residual,2005,longline,10,0.0237958302379583,0.156867075137553,-0.133071244899595,0.133071244899595
age_residual,2005,purse_seine,1,0.192124681921247,0.187508407690603,0.00461627423064359,0.00461627423064359
age_residual,2005,purse_seine,2,0.422179814221798,0.4213550040721,0.00082481014969854,0.00082481014969854
age_residual,2005,purse_seine,3,0.306336703063367,0.300464667152942,0.00587203591042551,0.00587203591042551
age_residual,2005,purse_seine,4,0.0733986207339862,0.0760758593706292,-0.00267723863664299,0.00267723863664299
age_residual,2005,purse_seine,5,0.0058071600580716,0.00941500048805408,-0.00360784042998248,0.00360784042998248
age_residual,2005,purse_seine,6,0.0001517100015171,0.00287806549191786,-0.00272635549040076,0.00272635549040076
age_residual,2005,purse_seine,7,1.3100000131e-06,0.00143294334845399,-0.00143163334844089,0.00143163334844089
age_residual,2005,purse_seine,8,0,0.000577173650673381,-0.000577173650673381,0.000577173650673381
age_residual,2005,purse_seine,9,0,0.000204730428128902,-0.000204730428128902,0.000204730428128902
age_residual,2005,purse_seine,10,0,8.81483064983209e-05,-8.81483064983209e-05,8.81483064983209e-05
age_residual,2006,longline,1,1.00000001e-08,4.32900587355113e-06,-4.31900587345113e-06,4.31900587345113e-06
age_residual,2006,longline,2,1.7800000178e-06,3.89035836945251e-05,-3.71235836767251e-05,3.71235836767251e-05
age_residual,2006,longline,3,0.0001055400010554,0.000332896598097327,-0.000227356597041927,0.000227356597041927
age_residual,2006,longline,4,0.002737600027376,0.00280411144293517,-6.65114155591674e-05,6.65114155591674e-05
age_residual,2006,longline,5,0.0310748103107481,0.0241552433070533,0.00691956700369475,0.00691956700369475
age_residual,2006,longline,6,0.154357061543571,0.163359900633508,-0.00900283908993754,0.00900283908993754
age_residual,2006,longline,7,0.335523843355238,0.309059899846996,0.0264639435082428,0.0264639435082428
age_residual,2006,longline,8,0.319153213191532,0.213431026373658,0.105722186817875,0.105722186817875
age_residual,2006,longline,9,0.132847681328477,0.12413842506371,0.00870925626476671,0.00870925626476671
age_residual,2006,longline,10,0.0241984602419846,0.162675264144475,-0.13847680390249,0.13847680390249
age_residual,2006,purse_seine,1,0.191408848085912,0.187600638090364,0.00380820999554801,0.00380820999554801
age_residual,2006,purse_seine,2,0.421835055781649,0.421184653724355,0.000650402057294608,0.000650402057294608
age_residual,2006,purse_seine,3,0.306980366930196,0.300449842197815,0.00653052473238142,0.00653052473238142
age_residual,2006,purse_seine,4,0.0737676292623237,0.0761944422844558,-0.00242681302213212,0.00242681302213212
age_residual,2006,purse_seine,5,0.005853399941466,0.00937343227471209,-0.00352003233324609,0.00352003233324609
age_residual,2006,purse_seine,6,0.0001533699984663,0.00287679520808383,-0.00272342520961753,0.00272342520961753
age_residual,2006,purse_seine,7,1.3299999867e-06,0.00143250485286232,-0.00143117485287562,0.00143117485287562
age_residual,2006,purse_seine,8,0,0.000588016939333153,-0.000588016939333153,0.000588016939333153
age_residual,2006,purse_seine,9,0,0.000207067780849009,-0.000207067780849009,0.000207067780849009
age_residual,2006,purse_seine,10,0,9.260664717062e-05,-9.260664717062e-05,9.260664717062e-05
age_residual,2007,longline,1,1.00000001e-08,4.30697685925527e-06,-4.29697685915527e-06,4.29697685915527e-06
age_residual,2007,longline,2,1.7200000172e-06,3.86576301382649e-05,-3.69376301210649e-05,3.69376301210649e-05
age_residual,2007,longline,3,0.0001025300010253,0.000330495683657694,-0.000227965682632394,0.000227965682632394
age_residual,2007,longline,4,0.002676900026769,0.00278487619580858,-0.000107976169039578,0.000107976169039578
age_residual,2007,longline,5,0.0305847903058479,0.0240281257360397,0.00655666456980823,0.00655666456980823
age_residual,2007,longline,6,0.152917431529174,0.161530973906048,-0.00861354237687414,0.00861354237687414
age_residual,2007,longline,7,0.334570373345704,0.30681951975896,0.0277508535867434,0.0277508535867434
age_residual,2007,longline,8,0.320329473203295,0.211912554088681,0.108416919114613,0.108416919114613
age_residual,2007,longline,9,0.134210121342101,0.125609250464922,0.00860087087717926,0.00860087087717926
age_residual,2007,longline,10,0.0246066502460665,0.166941239558884,-0.142334589312818,0.142334589312818
age_residual,2007,purse_seine,1,0.19069444,0.187847886656293,0.00284655334370679,0.00284655334370679
age_residual,2007,purse_seine,2,0.42148783,0.42121690738686,0.000270922613139712,0.000270922613139712
age_residual,2007,purse_seine,3,0.30762337,0.300203709263783,0.00741966073621747,0.00741966073621747
age_residual,2007,purse_seine,4,0.074138,0.0761590567919594,-0.00202105679195939,0.00202105679195939
age_residual,2007,purse_seine,5,0.00589997,0.00938414618105842,-0.00348417618105842,0.00348417618105842
age_residual,2007,purse_seine,6,0.00015504,0.00286290499689611,-0.00270786499689611,0.00270786499689611
age_residual,2007,purse_seine,7,1.35e-06,0.00143127823500361,-0.00142992823500361,0.00142992823500361
age_residual,2007,purse_seine,8,0,0.000587592994293664,-0.000587592994293664,0.000587592994293664
age_residual,2007,purse_seine,9,0,0.000210870370461393,-0.000210870370461393,0.000210870370461393
age_residual,2007,purse_seine,10,0,9.56471233914932e-05,-9.56471233914932e-05,9.56471233914932e-05
age_residual,2008,longline,1,9.9999998e-09,4.30849925630631e-06,-4.29849925650631e-06,4.29849925650631e-06
age_residual,2008,longline,2,1.6599999668e-06,3.85984419084994e-05,-3.69384419416994e-05,3.69384419416994e-05
age_residual,2008,longline,3,9.9599998008e-05,0.000329580564567314,-0.000229980566559314,0.000229980566559314
age_residual,2008,longline,4,0.0026174299476514,0.00277467749630653,-0.000157247548655134,0.000157247548655134
age_residual,2008,longline,5,0.0301009693979806,0.023948631598959,0.00615233779902158,0.00615233779902158
age_residual,2008,longline,6,0.151483586970328,0.161255477346895,-0.00977189037656662,0.00977189037656662
age_residual,2008,longline,7,0.333602763327945,0.304469308514068,0.0291334548138769,0.0291334548138769
age_residual,2008,longline,8,0.321493833570123,0.211128662413864,0.11036517115626,0.11036517115626
age_residual,2008,longline,9,0.135579677288406,0.125161552418533,0.010418124869873,0.010418124869873
age_residual,2008,longline,10,0.0250204694995906,0.170889202705643,-0.145868733206052,0.145868733206052
age_residual,2008,purse_seine,1,0.189981461899815,0.188241115046164,0.00174034685365013,0.00174034685365013
age_residual,2008,purse_seine,2,0.421138134211381,0.421303465857491,-0.000165331646109768,0.000165331646109768
age_residual,2008,purse_seine,3,0.308265693082657,0.29989314917456,0.00837254390809672,0.00837254390809672
age_residual,2008,purse_seine,4,0.0745097507450975,0.0760121234448942,-0.00150237269979665,0.00150237269979665
age_residual,2008,purse_seine,5,0.0059468700594687,0.00936936722381781,-0.00342249716434911,0.00342249716434911
age_residual,2008,purse_seine,6,0.0001567300015673,0.00286299302190071,-0.00270626302033341,0.00270626302033341
age_residual,2008,purse_seine,7,1.3600000136e-06,0.00142278504454331,-0.00142142504452971,0.00142142504452971
age_residual,2008,purse_seine,8,0,0.000586437601537699,-0.000586437601537699,0.000586437601537699
age_residual,2008,purse_seine,9,0,0.00021048423214608,-0.00021048423214608,0.00021048423214608
age_residual,2008,purse_seine,10,0,9.80793529446432e-05,-9.80793529446432e-05,9.80793529446432e-05
age_residual,2009,longline,1,1e-08,4.32786044226855e-06,-4.31786044226855e-06,4.31786044226855e-06
age_residual,2009,longline,2,1.6e-06,3.86578694227692e-05,-3.70578694227692e-05,3.70578694227692e-05
age_residual,2009,longline,3,9.675e-05,0.000329466147458369,-0.000232716147458369,0.000232716147458369
age_residual,2009,longline,4,0.00255914,0.00277027555746632,-0.000211135557466324,0.000211135557466324
age_residual,2009,longline,5,0.02962331,0.0238892205001915,0.00573408949980847,0.00573408949980847
age_residual,2009,longline,6,0.15005561,0.160912558242072,-0.0108569482420717,0.0108569482420717
age_residual,2009,longline,7,0.33262117,0.304310432577207,0.0283107374227927,0.0283107374227927
age_residual,2009,longline,8,0.32264615,0.209759861788527,0.112886288211473,0.112886288211473
age_residual,2009,longline,9,0.1369563,0.124846424334629,0.0121098756653714,0.0121098756653714
age_residual,2009,longline,10,0.02543996,0.173138775122584,-0.147698815122584,0.147698815122584
age_residual,2009,purse_seine,1,0.1892699,0.188853455191339,0.000416444808661293,0.000416444808661293
age_residual,2009,purse_seine,2,0.42078597,0.421430919076589,-0.000644949076589074,0.000644949076589074
age_residual,2009,purse_seine,3,0.30890734,0.299418735292097,0.00948860470790336,0.00948860470790336
age_residual,2009,purse_seine,4,0.07488287,0.075797790454803,-0.000914920454802973,0.000914920454802973
age_residual,2009,purse_seine,5,0.0059941,0.0093345795129044,-0.0033404795129044,0.0033404795129044
age_residual,2009,purse_seine,6,0.00015844,0.00285337581827779,-0.00269493581827779,0.00269493581827779
age_residual,2009,purse_seine,7,1.38e-06,0.0014202860930518,-0.0014189060930518,0.0014189060930518
age_residual,2009,purse_seine,8,0,0.000581915899425107,-0.000581915899425107,0.000581915899425107
age_residual,2009,purse_seine,9,0,0.000209694943053106,-0.000209694943053106,0.000209694943053106
age_residual,2009,purse_seine,10,0,9.92477184606695e-05,-9.92477184606695e-05,9.92477184606695e-05
age_residual,2010,longline,1,1.00000001e-08,4.36814134385032e-06,-4.35814134375032e-06,4.35814134375032e-06
age_residual,2010,longline,2,1.5400000154e-06,3.88654808251655e-05,-3.73254808097655e-05,3.73254808097655e-05
age_residual,2010,longline,3,9.39700009397e-05,0.000330261419319866,-0.000236291418380166,0.000236291418380166
age_residual,2010,longline,4,0.0025020200250202,0.0027717309992072,-0.000269710974186997,0.000269710974186997
age_residual,2010,longline,5,0.0291517502915175,0.0238721394056546,0.00527961088586293,0.00527961088586293
age_residual,2010,longline,6,0.148633601486336,0.160653473455267,-0.012019871968931,0.012019871968931
age_residual,2010,longline,7,0.331625743316257,0.303928348529633,0.027697394786624,0.027697394786624
age_residual,2010,longline,8,0.323786253237863,0.209833397854998,0.113952855382864,0.113952855382864
age_residual,2010,longline,9,0.138339921383399,0.124145277884007,0.0141946434993918,0.0141946434993918
age_residual,2010,longline,10,0.0258651902586519,0.174422136829743,-0.148556946571091,0.148556946571091
age_residual,2010,purse_seine,1,0.18855977,0.189706226701204,-0.00114645670120372,0.00114645670120372
age_residual,2010,purse_seine,2,0.42043134,0.421682658829394,-0.001251318829394,0.001251318829394
age_residual,2010,purse_seine,3,0.30954829,0.29871651445724,0.01083177554276,0.01083177554276
age_residual,2010,purse_seine,4,0.07525737,0.0754775632654207,-0.000220193265420693,0.000220193265420693
age_residual,2010,purse_seine,5,0.00604167,0.00928361963566205,-0.00324194963566205,0.00324194963566205
age_residual,2010,purse_seine,6,0.00016016,0.00283525661787692,-0.00267509661787692,0.00267509661787692
age_residual,2010,purse_seine,7,1.4e-06,0.0014117682791752,-0.0014103682791752,0.0014103682791752
age_residual,2010,purse_seine,8,0,0.000579356207523398,-0.000579356207523398,0.000579356207523398
age_residual,2010,purse_seine,9,0,0.000207527316283347,-0.000207527316283347,0.000207527316283347
age_residual,2010,purse_seine,10,0,9.9508690220969e-05,-9.9508690220969e-05,9.9508690220969e-05
age_residual,2011,longline,1,1e-08,4.43336379519573e-06,-4.42336379519573e-06,4.42336379519573e-06
age_residual,2011,longline,2,1.49e-06,3.92453464599297e-05,-3.77553464599297e-05,3.77553464599297e-05
age_residual,2011,longline,3,9.127e-05,0.000332188551363632,-0.000240918551363632,0.000240918551363632
age_residual,2011,longline,4,0.00244606,0.00277970566386888,-0.000333645663868878,0.000333645663868878
age_residual,2011,longline,5,0.02868626,0.0238957209691176,0.00479053903088241,0.00479053903088241
age_residual,2011,longline,6,0.14721763,0.160612806261614,-0.0133951762616139,0.0133951762616139
age_residual,2011,longline,7,0.33061661,0.303579246117587,0.0270373638824133,0.0270373638824133
age_residual,2011,longline,8,0.324914,0.209666801343765,0.115247198656235,0.115247198656235
age_residual,2011,longline,9,0.13973048,0.124246200755807,0.0154842792441929,0.0154842792441929
age_residual,2011,longline,10,0.02629619,0.174843651626622,-0.148547461626622,0.148547461626622
age_residual,2011,purse_seine,1,0.18785107,0.190836345610494,-0.00298527561049422,0.00298527561049422
age_residual,2011,purse_seine,2,0.42007426,0.422039094026862,-0.00196483402686248,0.00196483402686248
age_residual,2011,purse_seine,3,0.31018854,0.297802863208061,0.0123856767919391,0.0123856767919391
age_residual,2011,purse_seine,4,0.07563324,0.0750254176770103,0.000607822322989657,0.000607822322989657
age_residual,2011,purse_seine,5,0.00608957,0.0092106218622224,-0.0031210518622224,0.0031210518622224
age_residual,2011,purse_seine,6,0.0001619,0.00280947544934281,-0.00264757544934281,0.00264757544934281
age_residual,2011,purse_seine,7,1.42e-06,0.0013976779236854,-0.0013962579236854,0.0013962579236854
age_residual,2011,purse_seine,8,0,0.000573777533253268,-0.000573777533253268,0.000573777533253268
age_residual,2011,purse_seine,9,0,0.000205859541232563,-0.000205859541232563,0.000205859541232563
age_residual,2011,purse_seine,10,0,9.88671678355135e-05,-9.88671678355135e-05,9.88671678355135e-05
age_residual,2012,longline,1,1e-08,4.54747690348358e-06,-4.53747690348358e-06,4.53747690348358e-06
age_residual,2012,longline,2,1.44e-06,3.98258705109982e-05,-3.83858705109982e-05,3.83858705109982e-05
age_residual,2012,longline,3,8.865e-05,0.000335389301923739,-0.000246739301923739,0.000246739301923739
age_residual,2012,longline,4,0.00239123,0.00279554219760668,-0.000404312197606677,0.000404312197606677
age_residual,2012,longline,5,0.02822678,0.0239611850798189,0.00426559492018111,0.00426559492018111
age_residual,2012,longline,6,0.14580781,0.160749410544699,-0.0149416005446986,0.0149416005446986
age_residual,2012,longline,7,0.32959393,0.303460766895207,0.0261331631047931,0.0261331631047931
age_residual,2012,longline,8,0.32602924,0.209397243339144,0.116631996660856,0.116631996660856
age_residual,2012,longline,9,0.14112789,0.124130526206599,0.0169973637934007,0.0169973637934007
age_residual,2012,longline,10,0.02673302,0.175125563087587,-0.148392543087587,0.148392543087587
age_residual,2012,purse_seine,1,0.187143801871438,0.192954781166092,-0.00581097929465385,0.00581097929465385
age_residual,2012,purse_seine,2,0.419714724197147,0.42216975179014,-0.00245502759299299,0.00245502759299299
age_residual,2012,purse_seine,3,0.310828063108281,0.296381256520484,0.014446806587797,0.014446806587797
age_residual,2012,purse_seine,4,0.0760104907601049,0.074376028293248,0.00163446246685689,0.00163446246685689
age_residual,2012,purse_seine,5,0.0061378200613782,0.00910404570605796,-0.00296622564467976,0.00296622564467976
age_residual,2012,purse_seine,6,0.0001636600016366,0.0027717354811837,-0.0026080754795471,0.0026080754795471
age_residual,2012,purse_seine,7,1.4400000144e-06,0.00137719329470515,-0.00137575329469075,0.00137575329469075
age_residual,2012,purse_seine,8,0,0.000564861728309787,-0.000564861728309787,0.000564861728309787
age_residual,2012,purse_seine,9,0,0.000202732698217771,-0.000202732698217771,0.000202732698217771
age_residual,2012,purse_seine,10,0,9.76133215618103e-05,-9.76133215618103e-05,9.76133215618103e-05
age_residual,2013,longline,1,9.9999999e-09,4.48552088678444e-06,-4.47552088688444e-06,4.47552088688444e-06
age_residual,2013,longline,2,1.3899999861e-06,4.08214237815824e-05,-3.94314237954824e-05,3.94314237954824e-05
age_residual,2013,longline,3,8.60899991391e-05,0.000340104246581177,-0.000254014247442077,0.000254014247442077
age_residual,2013,longline,4,0.0023375099766249,0.00282043656320655,-0.000482926586581645,0.000482926586581645
age_residual,2013,longline,5,0.0277732597222674,0.0240802656101433,0.00369299411212405,0.00369299411212405
age_residual,2013,longline,6,0.144404208555958,0.161073198790287,-0.0166689902343292,0.0166689902343292
age_residual,2013,longline,7,0.328557856714421,0.303499170848144,0.0250586858662775,0.0250586858662775
age_residual,2013,longline,8,0.327131826728682,0.209164112406399,0.117967714322283,0.117967714322283
age_residual,2013,longline,9,0.142532098574679,0.123881263394664,0.018650835180015,0.018650835180015
age_residual,2013,longline,10,0.0271757497282425,0.175096141195907,-0.147920391467664,0.147920391467664
age_residual,2013,purse_seine,1,0.18643798,0.187919934303662,-0.00148195430366191,0.00148195430366191
age_residual,2013,purse_seine,2,0.41935273,0.427252792776224,-0.00790006277622396,0.00790006277622396
age_residual,2013,purse_seine,3,0.31146686,0.296748484895257,0.0147183751047431,0.0147183751047431
age_residual,2013,purse_seine,4,0.07638912,0.0740897609306108,0.00229935906938925,0.00229935906938925
age_residual,2013,purse_seine,5,0.00618641,0.00903363075363152,-0.00284722075363152,0.00284722075363152
age_residual,2013,purse_seine,6,0.00016544,0.00274220931694633,-0.00257676931694633,0.00257676931694633
age_residual,2013,purse_seine,7,1.46e-06,0.00135995576931103,-0.00135849576931103,0.00135849576931103
age_residual,2013,purse_seine,8,0,0.000557100167185857,-0.000557100167185857,0.000557100167185857
age_residual,2013,purse_seine,9,0,0.000199767923928199,-0.000199767923928199,0.000199767923928199
age_residual,2013,purse_seine,10,0,9.63631632434312e-05,-9.63631632434312e-05,9.63631632434312e-05
age_residual,2014,longline,1,1e-08,4.17860854884159e-06,-4.16860854884159e-06,4.16860854884159e-06
age_residual,2014,longline,2,1.34e-06,4.02090087581831e-05,-3.88690087581831e-05,3.88690087581831e-05
age_residual,2014,longline,3,8.361e-05,0.000348119028480296,-0.000264509028480296,0.000264509028480296
age_residual,2014,longline,4,0.00228488,0.00285609088097959,-0.000571210880979587,0.000571210880979587
age_residual,2014,longline,5,0.02732564,0.0242607595979774,0.00306488040202263,0.00306488040202263
age_residual,2014,longline,6,0.14300692,0.161647540175723,-0.0186406201757233,0.0186406201757233
age_residual,2014,longline,7,0.32750855,0.303685629084641,0.0238229209153594,0.0238229209153594
age_residual,2014,longline,8,0.32822161,0.208898329640457,0.119323280359543,0.119323280359543
age_residual,2014,longline,9,0.14394303,0.123570463386137,0.0203725666138625,0.0203725666138625
age_residual,2014,longline,10,0.02762441,0.174688680588297,-0.147064270588297,0.147064270588297
age_residual,2014,purse_seine,1,0.185733591857336,0.177055774071165,0.00867781778617124,0.00867781778617124
age_residual,2014,purse_seine,2,0.418988304189883,0.425636208890025,-0.00664790470014198,0.00664790470014198
age_residual,2014,purse_seine,3,0.312104923121049,0.307201021710461,0.00490390141058777,0.00490390141058777
age_residual,2014,purse_seine,4,0.0767691307676913,0.0758808727329949,0.000888258034696457,0.000888258034696457
age_residual,2014,purse_seine,5,0.0062353400623534,0.00920500213712958,-0.00296966207477617,0.00296966207477617
age_residual,2014,purse_seine,6,0.0001672300016723,0.00278333099613033,-0.00261610099445803,0.00261610099445803
age_residual,2014,purse_seine,7,1.4800000148e-06,0.00137628999569999,-0.00137480999568519,0.00137480999568519
age_residual,2014,purse_seine,8,0,0.000562729290965303,-0.000562729290965303,0.000562729290965303
age_residual,2014,purse_seine,9,0,0.000201536282319852,-0.000201536282319852,0.000201536282319852
age_residual,2014,purse_seine,10,0,9.72338931088144e-05,-9.72338931088144e-05,9.72338931088144e-05
age_residual,2015,longline,1,1e-08,4.04323974023026e-06,-4.03323974023026e-06,4.03323974023026e-06
age_residual,2015,longline,2,1.29e-06,3.73751168865345e-05,-3.60851168865345e-05,3.60851168865345e-05
age_residual,2015,longline,3,8.119e-05,0.000342139620363698,-0.000260949620363698,0.000260949620363698
age_residual,2015,longline,4,0.00223332,0.00291694417989315,-0.000683624179893152,0.000683624179893152
