field,value
objective,1797.03606194
grad_norm,0.00448986294057
iterations,412
converged,no
message,stopped before requested fixed-effect gradient tolerance; L-BFGS line search stalled; recovered with gradient restart. attempts=1
random_effects,20
log_r0,6.67480659334
r0,792.194223416
log_m_fixed,-0.798507696218
m_fixed,0.45
log_fbar,-2.69259049389
fbar,0.0677053217796
log_q_longline_fixed,-9.90348755254
q_longline_fixed,5e-05
log_q_purse_seine,-10.775544017
q_purse_seine,2.09045437781e-05
logit_sel_a50_longline,-7.521827452
sel_a50_longline,1.00486765065
log_sel_slope_longline,-6.43528303324
sel_slope_longline,0.00160395466566
init_log_number_dev_age_1,-5.39468507488
init_number_multiplier_age_1,0.00454065013846
init_log_number_dev_age_2,-4.47381955715
init_number_multiplier_age_2,0.0114036755698
init_log_number_dev_age_3,-3.08215437664
init_number_multiplier_age_3,0.0458603496798
init_log_number_dev_age_4,-1.11214975941
init_number_multiplier_age_4,0.328851249575
init_log_number_dev_age_5,2.19540730385
init_number_multiplier_age_5,8.98365939081
init_log_number_dev_age_6,2.87668455806
init_number_multiplier_age_6,17.7553087918
init_log_number_dev_age_7,1.21417610937
init_number_multiplier_age_7,3.36751845418
init_log_number_dev_age_8,-2.09652723173
init_number_multiplier_age_8,0.122882430326
init_log_number_dev_age_9,0.00395271015978
init_number_multiplier_age_9,1.00396053242
init_log_number_dev_age_10,-0.029927611573
init_number_multiplier_age_10,0.970515785117
logit_sel_purse_seine_age_1,-0.0913555329458
sel_purse_seine_age_1,0.477176987644
logit_sel_purse_seine_age_2,-0.155800312231
sel_purse_seine_age_2,0.461128519825
logit_sel_purse_seine_age_3,-0.172347324241
sel_purse_seine_age_3,0.457019505925
logit_sel_purse_seine_age_4,-0.188691219909
sel_purse_seine_age_4,0.452966661674
logit_sel_purse_seine_age_5,-0.217532770966
sel_purse_seine_age_5,0.445830250642
logit_sel_purse_seine_age_6,-0.157850853056
sel_purse_seine_age_6,0.460619023758
logit_sel_purse_seine_age_7,-0.305750578421
sel_purse_seine_age_7,0.424152311905
logit_sel_purse_seine_age_8,-0.36897402943
sel_purse_seine_age_8,0.408788955471
logit_sel_purse_seine_age_9,-1.13689367281
sel_purse_seine_age_9,0.242891142823
logit_sel_purse_seine_age_10,1.96742758715
sel_purse_seine_age_10,0.877334542205
