index,name,base_value,step,f_base,f_minus,f_plus,delta_minus,delta_plus,central_gradient,central_curvature,abs_sensitivity,status,message
22,init_log_number_dev_age_10,-0.287871500649616,0.0257574300129923,1738.51842831214,1738.51961728428,1738.51957946241,0.00118897214315439,0.00115115027483625,-0.000734193362828809,3.5272278929852,0.00118897214315439,ok,"ok"
21,init_log_number_dev_age_9,-0.3448694391415,0.02689738878283,1738.51842831214,1738.52088009091,1738.52091002236,0.00245177877127389,0.00248171022258248,0.000556400689119894,6.81920776858201,0.00248171022258248,ok,"ok"
10,logit_sel_longline_age_8,3.08935765780852,0.0817871531561704,1738.51842831214,1738.52381707034,1738.52319280323,0.00538875819961504,0.00476449109669375,-0.0038164129623712,1.51787101068804,0.00538875819961504,ok,"ok"
20,init_log_number_dev_age_8,-0.273953561187977,0.0254790712237595,1738.51842831214,1738.5240658277,1738.52415120487,0.00563751556182979,0.00572289272895432,0.00167543719264223,17.4995449023949,0.00572289272895432,ok,"ok"
11,logit_sel_longline_age_9,0.974488779245509,0.0394897755849102,1738.51842831214,1738.52438316979,1738.52364991709,0.0059548576546149,0.00522160494756463,-0.0092840829833743,7.16696094450357,0.0059548576546149,ok,"ok"
26,logit_sel_purse_seine_age_4,-0.160031746793858,0.0232006349358771,1738.51842831214,1738.52261766213,1738.52451976662,0.00418934998810983,0.00609145448538584,0.040992509526854,19.0997357461526,0.00609145448538584,ok,"ok"
30,logit_sel_purse_seine_age_8,-3.80066005846197,0.0960132011692394,1738.51842831214,1738.52441069618,1738.5245925299,0.00598238404609219,0.00616421775862364,0.000946920373016885,1.31762824243429,0.00616421775862364,ok,"ok"
31,logit_sel_purse_seine_age_9,-4.30182760800329,0.106036552160066,1738.51842831214,1738.52465803363,1738.52474092685,0.00622972148835288,0.00631261471517064,0.000390871002164562,1.11549400902947,0.00631261471517064,ok,"ok"
24,logit_sel_purse_seine_age_2,1.93167736320915,0.0586335472641831,1738.51842831214,1738.52507427271,1738.52465251411,0.00664596056935807,0.00622420196850726,-0.00359656391715911,3.74361943320315,0.00664596056935807,ok,"ok"
29,logit_sel_purse_seine_age_7,-3.31917062161755,0.0863834124323511,1738.51842831214,1738.52574755372,1738.52487958992,0.00731924157958019,0.00645127777943344,-0.00502390317600892,1.84539613992488,0.00731924157958019,ok,"ok"
19,init_log_number_dev_age_7,-0.226903102396833,0.0245380620479367,1738.51842831214,1738.52682443512,1738.52697685963,0.00839612297886561,0.00854854748899925,0.00310587914065648,28.1418475917876,0.00854854748899925,ok,"ok"
32,logit_sel_purse_seine_age_10,-5.36250440676185,0.127250088135237,1738.51842831214,1738.52712070777,1738.5270394167,0.0086923956348528,0.00861110456548886,-0.000319414589629003,1.0686064192153,0.0086923956348528,ok,"ok"
28,logit_sel_purse_seine_age_6,-3.04900756512688,0.0809801513025376,1738.51842831214,1738.52740026936,1738.5271369235,0.00897195721904609,0.00870861136104395,-0.00162599015787396,2.69611901522697,0.00897195721904609,ok,"ok"
17,init_log_number_dev_age_5,-0.167208850580805,0.0233441770116161,1738.51842831214,1738.52771036536,1738.52757258865,0.0092820532179303,0.00914427650900507,-0.00295098663912359,33.8128441644292,0.0092820532179303,ok,"ok"
18,init_log_number_dev_age_6,-0.189234047775987,0.0237846809555197,1738.51842831214,1738.52766897981,1738.52775724187,0.00924066767606746,0.00932892973219168,0.00185543914356646,32.8252337810855,0.00932892973219168,ok,"ok"
16,init_log_number_dev_age_4,-0.144381605282518,0.0228876321056504,1738.51842831214,1738.52866208188,1738.52822826901,0.0102337697389885,0.00979995686861912,-0.00947701510507652,38.2437098650636,0.0102337697389885,ok,"ok"
9,logit_sel_longline_age_7,0.619912494689514,0.0323982498937903,1738.51842831214,1738.53027264811,1738.52911128149,0.0118443359763205,0.0106829693543204,-0.0179232925514081,21.4618000121324,0.0118443359763205,ok,"ok"
25,logit_sel_purse_seine_age_3,6.91519354420091,0.158303870884018,1738.51842831214,1738.53123905707,1738.5309188588,0.0128107449274921,0.0124905466634573,-0.00101134060161244,1.00962390032603,0.0128107449274921,ok,"ok"
15,init_log_number_dev_age_3,-0.0826730568303642,0.0216534611366073,1738.51842831214,1738.53182925354,1738.53137353851,0.013400941398686,0.0129452263731764,-0.0105229141575693,56.1904879471048,0.013400941398686,ok,"ok"
27,logit_sel_purse_seine_age_5,-2.27922432337959,0.0655844864675918,1738.51842831214,1738.53081210887,1738.5328160712,0.0123837967287272,0.0143877590580814,0.0152777160978795,6.22402553299203,0.0143877590580814,ok,"ok"
14,init_log_number_dev_age_2,-0.0277003048313997,0.020554006096628,1738.51842831214,1738.53295388179,1738.53268576321,0.014525569651596,0.0142574510723534,-0.00652229492348376,68.1307874271425,0.014525569651596,ok,"ok"
13,init_log_number_dev_age_1,0.000689732514581818,0.0200137946502916,1738.51842831214,1738.53318121974,1738.53254852689,0.0147529076023147,0.0141202147515287,-0.0158064190684804,72.0833351523076,0.0147529076023147,ok,"ok"
12,logit_sel_longline_age_10,-2.38113745405995,0.0676227490811989,1738.51842831214,1738.55033290771,1738.5504691341,0.0319045955684487,0.0320408219631645,0.00100725271130431,13.9837542454115,0.0320408219631645,ok,"ok"
3,logit_sel_longline_age_1,-8.57127614188082,0.191425522837616,1738.51842831214,1738.54843445137,1738.55092573263,0.0300061392276803,0.0324974204920636,0.00650718155931766,1.70570949971521,0.0324974204920636,ok,"ok"
4,logit_sel_longline_age_2,-7.72453185501585,0.174490637100317,1738.51842831214,1738.550344581,1738.5533611378,0.0319162688629149,0.0349328256581884,0.00864389300595915,2.1955901430408,0.0349328256581884,ok,"ok"
5,logit_sel_longline_age_3,-6.86204878633627,0.157240975726725,1738.51842831214,1738.55213048509,1738.55532665384,0.0337021729508251,0.0368983417070012,0.0101632819988692,2.85546214307703,0.0368983417070012,ok,"ok"
6,logit_sel_longline_age_4,-5.77801252543777,0.135560250508755,1738.51842831214,1738.5581417431,1738.56172355948,0.0397134309630474,0.0432952473390742,0.0132111602132053,4.51709030979617,0.0432952473390742,ok,"ok"
