field,value
objective,1923.9854596
grad_norm,0.021844701308
iterations,274
converged,no
message,stopped before requested fixed-effect gradient tolerance; L-BFGS line search stalled; recovered with gradient restart. attempts=1
random_effects,20
log_r0,5.73984992156
r0,311.017730424
log_m_fixed,-1.71479842809
m_fixed,0.18
log_fbar,-1.70131502465
fbar,0.182443448603
log_q_longline_fixed,-9.90348755254
q_longline_fixed,5e-05
log_q_purse_seine,-10.2210169598
q_purse_seine,3.63972636785e-05
logit_sel_a50_longline,0.318062277233
sel_a50_longline,6.2096674763
log_sel_slope_longline,0.999543275249
sel_slope_longline,2.71704060534
init_log_number_dev_age_1,0.108082870148
init_number_multiplier_age_1,1.11414007051
init_log_number_dev_age_2,0.160358623142
init_number_multiplier_age_2,1.17393179462
init_log_number_dev_age_3,-0.000184076453912
init_number_multiplier_age_3,0.999815940487
init_log_number_dev_age_4,-0.203280529511
init_number_multiplier_age_4,0.816049283406
init_log_number_dev_age_5,-0.275128808559
init_number_multiplier_age_5,0.759474290135
init_log_number_dev_age_6,-0.294900706988
init_number_multiplier_age_6,0.74460551792
init_log_number_dev_age_7,-0.304259349586
init_number_multiplier_age_7,0.737669527353
init_log_number_dev_age_8,-0.471133880578
init_number_multiplier_age_8,0.624293991976
init_log_number_dev_age_9,-0.970644594192
init_number_multiplier_age_9,0.378838762117
init_log_number_dev_age_10,-2.06160547368
init_number_multiplier_age_10,0.127249510072
