field,value
objective,1919.89845533
grad_norm,0.0334991137803
iterations,121
converged,no
message,stopped before requested fixed-effect gradient tolerance; L-BFGS line search stalled; recovered with gradient restart. attempts=1
random_effects,20
log_r0,7.12879322318
r0,1247.37076015
log_m_fixed,-1.71479842809
m_fixed,0.18
log_fbar,-2.29706607552
fbar,0.10055342753
log_q_longline_fixed,-9.90348755254
q_longline_fixed,5e-05
log_q_purse_seine,-11.2701244529
q_purse_seine,1.27481492609e-05
logit_sel_a50_longline,0.454529635637
sel_a50_longline,6.50544088701
log_sel_slope_longline,0.961047578078
sel_slope_longline,2.61443386296
init_log_number_dev_age_1,0.0318982881623
init_number_multiplier_age_1,1.03241249139
init_log_number_dev_age_2,0.151093435045
init_number_multiplier_age_2,1.1631053278
init_log_number_dev_age_3,0.0496982308396
init_number_multiplier_age_3,1.05095390304
init_log_number_dev_age_4,-0.0955746024001
init_number_multiplier_age_4,0.908850556692
init_log_number_dev_age_5,-0.129884780622
init_number_multiplier_age_5,0.878196610358
init_log_number_dev_age_6,-0.145809416977
init_number_multiplier_age_6,0.864322412667
init_log_number_dev_age_7,-0.164142607817
init_number_multiplier_age_7,0.848620993263
init_log_number_dev_age_8,-0.223900130907
init_number_multiplier_age_8,0.799394965233
init_log_number_dev_age_9,-0.61465046259
init_number_multiplier_age_9,0.540829902558
init_log_number_dev_age_10,-1.36688767389
init_number_multiplier_age_10,0.254899055268
