field,value
objective,1917.95072628
grad_norm,0.0268999249633
iterations,180
converged,no
message,stopped before requested fixed-effect gradient tolerance; L-BFGS line search stalled; recovered with gradient restart. attempts=1
random_effects,20
log_r0,6.09112223215
r0,441.917066513
log_m_fixed,-1.71479842809
m_fixed,0.18
log_fbar,-1.83208530038
fbar,0.160079405837
log_q_longline_fixed,-9.90348755254
q_longline_fixed,5e-05
log_q_purse_seine,-10.4843681596
q_purse_seine,2.79702766573e-05
logit_sel_a50_longline,0.352247220577
sel_a50_longline,6.28446175995
log_sel_slope_longline,0.991374938703
sel_slope_longline,2.69493729978
init_log_number_dev_age_1,0.0899988923949
init_number_multiplier_age_1,1.09417307179
init_log_number_dev_age_2,0.159187203033
init_number_multiplier_age_2,1.17255743244
init_log_number_dev_age_3,0.0123263128757
init_number_multiplier_age_3,1.01240259497
init_log_number_dev_age_4,-0.178248940336
init_number_multiplier_age_4,0.836734100692
init_log_number_dev_age_5,-0.2431598005
init_number_multiplier_age_5,0.784146196805
init_log_number_dev_age_6,-0.26484668997
init_number_multiplier_age_6,0.767323579359
init_log_number_dev_age_7,-0.275634388117
init_number_multiplier_age_7,0.759090412508
init_log_number_dev_age_8,-0.412373558158
init_number_multiplier_age_8,0.662076905622
init_log_number_dev_age_9,-0.883227763687
init_number_multiplier_age_9,0.413446248838
init_log_number_dev_age_10,-1.87068245959
init_number_multiplier_age_10,0.154018514528
