index,name,base_value,step,f_base,f_minus,f_plus,delta_minus,delta_plus,central_gradient,central_curvature,abs_sensitivity
7,log_sel_slope_purse_seine,0.442173370308433,0.0721086685154217,212.358161237883,212.39386060177,212.388019215222,0.0356993638867493,0.0298579773394181,-0.0405040522006169,12.6080051925939,0.0356993638867493
5,log_sel_slope_longline,0.42678773594058,0.071339386797029,212.358161237883,212.417461349098,212.413297061795,0.0593001112149238,0.055135823911769,-0.0291864528847359,22.485558485613,0.0593001112149238
6,logit_sel_a50_purse_seine,-2.59968122048564,0.179984061024282,212.358161237883,212.401782821573,212.425321442924,0.0436215836900544,0.0671602050408922,0.0653908496587986,3.41979662845974,0.0671602050408922
4,logit_sel_a50_longline,-0.610970717414107,0.0805485358707054,212.358161237883,212.542747142421,212.57926224397,0.18458590453767,0.221101006087054,0.226665209706585,62.5281665098364,0.221101006087054
1,log_fbar,-2.92992656501771,0.196496328250886,212.358161237883,228.417780834884,228.106949149103,16.0596195970016,15.7487879112205,-0.790935099266004,823.821359003845,16.0596195970016
2,log_q_longline,-10.9120893235195,0.595604466175975,212.358161237883,290.216044874953,290.335499159119,77.8578836370701,77.9773379212359,0.100279876117008,439.288396098681,77.9773379212359
3,log_q_purse_seine,-11.4519372593949,0.622596862969743,212.358161237883,295.948124999921,296.162407035168,83.5899637620378,83.8042457972853,0.172087307206611,431.843686594609,83.8042457972853
0,log_r0,7.71765953680446,0.435882976840223,212.358161237883,272.940574935297,296.328746469396,60.5824136974138,83.9705852315127,26.828498446582,760.829405849198,83.9705852315127
