index,name,base_value,step,f_base,f_minus,f_plus,delta_minus,delta_plus,central_gradient,central_curvature,abs_sensitivity
6,logit_sel_a50_purse_seine,-1.55541492124168,0.127770746062084,2260.55791603957,2260.60008226423,2260.6079255859,0.0421662246549204,0.0500095463312391,0.0306929477914594,5.64616957582722,0.0500095463312391
7,log_sel_slope_purse_seine,-2.23535827514009,0.161767913757005,2260.55791603957,2260.97623972406,2261.02296124296,0.418323684489224,0.465045203384761,0.144409103790877,33.7564937121381,0.465045203384761
5,log_sel_slope_longline,0.9425232372781,0.097126161863905,2260.55791603957,2262.1049338778,2262.04708170271,1.54701783822975,1.48916566314028,-0.29781973249663,321.851518052879,1.54701783822975
1,log_fbar,-0.510480394539777,0.0755240197269889,2260.55791603957,2263.7062742453,2263.90433644107,3.14835820572443,3.34642040149402,1.31125300590166,1138.66024362713,3.34642040149402
4,logit_sel_a50_longline,0.383096481256885,0.0691548240628442,2260.55791603957,2265.10652849288,2265.18334166454,4.54861245330721,4.62542562496719,0.555371029432267,1918.29580413041,4.62542562496719
2,log_q_longline,-8.2931802042296,0.46465901021148,2260.55791603957,2308.22284823764,2308.16026881003,47.6649321980622,47.6023527704533,-0.067339087625107,441.240189500376,47.6649321980622
0,log_r0,6.43524497262911,0.371762248631456,2260.55791603957,2308.56686235004,2313.43433492276,48.00894631047,52.8764188831897,6.5464858126907,729.957538043445,52.8764188831897
3,log_q_purse_seine,-9.3584384850545,0.517921924252725,2260.55791603957,2317.54239577891,2317.57692288525,56.9844797393403,57.01900684568,0.033332346752413,425.000599254218,57.01900684568
