section,metric,target,value,extra
summary,sigma_rec_dev,,0.35,
summary,n,,20,
summary,mean,,0.425254414244039,
summary,sd,,0.247533418577532,
summary,max_abs,,0.665652876390689,year=2011
summary,lag1_correlation,,0.866176687767645,
summary,roughness,,0.126851237670503,
summary,total_prior_nll,,19.514324120905,
summary,interpretation,,"Recruitment deviations are modest relative to the prior scale.",
recruitment,rec_dev,2001,0.518593155880645,index=0
recruitment,multiplier,2001,1.67966296275429,index=0
recruitment,prior_z,2001,1.48169473108756,index=0
recruitment,prior_nll,2001,1.09770963806631,index=0
recruitment,rec_dev,2002,0.537277834808469,index=1
recruitment,multiplier,2002,1.7113419602337,index=1
recruitment,prior_z,2002,1.5350795280242,index=1
recruitment,prior_nll,2002,1.1782345786795,index=1
recruitment,rec_dev,2003,0.546513536066462,index=2
recruitment,multiplier,2003,1.7272206157197,index=2
recruitment,prior_z,2003,1.56146724590418,index=2
recruitment,prior_nll,2003,1.21908998001579,index=2
recruitment,rec_dev,2004,0.55207126757785,index=3
recruitment,multiplier,2004,1.73684676917298,index=3
recruitment,prior_z,2004,1.57734647879386,index=3
recruitment,prior_nll,2004,1.24401095708169,index=3
recruitment,rec_dev,2005,0.554945518212824,index=4
recruitment,multiplier,2005,1.74184608330129,index=4
recruitment,prior_z,2005,1.58555862346521,index=4
recruitment,prior_nll,2005,1.25699807422245,index=4
recruitment,rec_dev,2006,0.557553820260675,index=5
recruitment,multiplier,2006,1.74639527426036,index=5
recruitment,prior_z,2006,1.5930109150305,index=5
recruitment,prior_nll,2006,1.26884188770316,index=5
recruitment,rec_dev,2007,0.564297619651493,index=6
recruitment,multiplier,2007,1.75821241507477,index=6
recruitment,prior_z,2007,1.61227891328998,index=6
recruitment,prior_nll,2007,1.29972164711976,index=6
recruitment,rec_dev,2008,0.5783278084513,index=7
recruitment,multiplier,2008,1.78305432807151,index=7
recruitment,prior_z,2008,1.65236516700372,index=7
recruitment,prior_nll,2008,1.36515532256361,index=7
recruitment,rec_dev,2009,0.600116045724839,index=8
recruitment,multiplier,2009,1.8223302617568,index=8
recruitment,prior_z,2009,1.71461727349954,index=8
recruitment,prior_nll,2009,1.4699561972915,index=8
recruitment,rec_dev,2010,0.629688267972011,index=9
recruitment,multiplier,2010,1.87702535913136,index=9
recruitment,prior_z,2010,1.79910933706289,index=9
recruitment,prior_nll,2010,1.61839720335343,index=9
recruitment,rec_dev,2011,0.665652876390689,index=10
recruitment,multiplier,2011,1.94576044779752,index=10
recruitment,prior_z,2011,1.90186536111626,index=10
recruitment,prior_nll,2011,1.80854592590693,index=10
recruitment,rec_dev,2012,0.634935945915064,index=11
recruitment,multiplier,2012,1.88690127385329,index=11
recruitment,prior_z,2012,1.81410270261447,index=11
recruitment,prior_nll,2012,1.64548430781656,index=11
recruitment,rec_dev,2013,0.499516220799691,index=12
recruitment,multiplier,2013,1.64792384654642,index=12
recruitment,prior_z,2013,1.42718920228483,index=12
recruitment,prior_nll,2013,1.01843450955921,index=12
recruitment,rec_dev,2014,0.352750098595212,index=13
recruitment,multiplier,2014,1.4229754954217,index=13
recruitment,prior_z,2014,1.00785742455775,index=13
recruitment,prior_nll,2014,0.507888294118088,index=13
recruitment,rec_dev,2015,0.316286434120504,index=14
recruitment,multiplier,2015,1.37202319360471,index=14
recruitment,prior_z,2015,0.903675526058583,index=14
recruitment,prior_nll,2015,0.408314728198628,index=14
recruitment,rec_dev,2016,0.315198808355275,index=15
recruitment,multiplier,2016,1.37053175703829,index=15
recruitment,prior_z,2016,0.900568023872214,index=15
recruitment,prior_nll,2016,0.405511382810552,index=15
recruitment,rec_dev,2017,0.289675263838067,index=16
recruitment,multiplier,2017,1.33599357215021,index=16
recruitment,prior_z,2017,0.827643610965906,index=16
recruitment,prior_nll,2017,0.342496973386342,index=16
recruitment,rec_dev,2018,0.0780367342987365,index=17
recruitment,multiplier,2018,1.08116237368224,index=17
recruitment,prior_z,2018,0.22296209799639,index=17
recruitment,prior_nll,2018,0.0248560485714759,index=17
recruitment,rec_dev,2019,-0.286348972039031,index=18
recruitment,multiplier,2019,0.751000492039569,index=18
recruitment,prior_z,2019,-0.818139920111517,index=18
recruitment,prior_nll,2019,0.334676464440039,index=18
recruitment,rec_dev,2020,0,index=19
recruitment,multiplier,2020,1,index=19
recruitment,prior_z,2020,0,index=19
recruitment,prior_nll,2020,0,index=19
