Safe Fixed Effect Wiggle Diagnostics
====================================

relative_step:       0.02
absolute_min_step:   0.001

Interpretation
--------------
Perturbations that fail are retained as diagnostic rows instead of aborting
the model run. Failed perturbations identify regions where the profiled
Laplace solve or Huu factorization is not stable.

Rows sorted by finite abs_sensitivity, failed rows last
------------------------------------------------------
index,name,base_value,step,f_base,f_minus,f_plus,delta_minus,delta_plus,central_gradient,central_curvature,abs_sensitivity,status,message
18,init_log_number_dev_age_6,-0.187734983738556,0.0237546996747711,1749.38314001437,1749.39233240018,1749.39249196631,0.00919238580991077,0.00935195194074367,0.00335862235720809,32.8633808890063,0.00935195194074367,ok,ok
16,init_log_number_dev_age_4,-0.145221753968058,0.0229044350793612,1749.38314001437,1749.39341302466,1749.39295939256,0.0102730102905753,0.00981937819256018,-0.0099027130868606,38.2994376421264,0.0102730102905753,ok,ok
9,logit_sel_longline_age_7,0.726102456600763,0.0345220491320153,1749.38314001437,1749.39487783336,1749.39369602277,0.0117378189893316,0.0105560084045919,-0.0171167502285323,18.7064553525439,0.0117378189893316,ok,ok
25,logit_sel_purse_seine_age_3,6.91656341535558,0.158331268307112,1749.38314001437,1749.39588772877,1749.39572417561,0.0127477143989836,0.0125841612421027,-0.000516490389515607,1.01049452773155,0.0127477143989836,ok,ok
15,init_log_number_dev_age_3,-0.0831699589874296,0.0216633991797486,1749.38314001437,1749.39657360444,1749.39603558487,0.0134335900734186,0.0128955705026783,-0.0124177089263822,56.1027059381239,0.0134335900734186,ok,ok
27,logit_sel_purse_seine_age_5,-2.27135964911246,0.0654271929822492,1749.38314001437,1749.39533032179,1749.39754919632,0.0121903074164038,0.0144091819547612,0.0169568220583706,6.21379216556903,0.0144091819547612,ok,ok
14,init_log_number_dev_age_2,-0.0278126179447575,0.0205562523588952,1749.38314001437,1749.39769870119,1749.39731974795,0.0145586868216014,0.0141797335802494,-0.00921746908764922,68.0103503786826,0.0145586868216014,ok,ok
13,init_log_number_dev_age_1,0.00107768462555734,0.0200215536925111,1749.38314001437,1749.39786737994,1749.39727483719,0.0147273655707068,0.0141348228173683,-0.0147976216640983,72.0002003309886,0.0147273655707068,ok,ok
12,logit_sel_longline_age_10,-2.34379948960294,0.0668759897920588,1749.38314001437,1749.41520950157,1749.41520343375,0.0320694872025342,0.0320634193844853,-4.53661924688658e-05,14.3397136019759,0.0320694872025342,ok,ok
3,logit_sel_longline_age_1,-8.28600077630953,0.185720015526191,1749.38314001437,1749.42232649674,1749.42606329039,0.0391864823670858,0.0429232760202467,0.0100602879085856,2.38055024096844,0.0429232760202467,ok,ok
4,logit_sel_longline_age_2,-7.39712070016919,0.167942414003384,1749.38314001437,1749.42490911657,1749.42881606039,0.0417691021962128,0.0456760460215264,0.0116317960787289,3.1003800618011,0.0456760460215264,ok,ok
5,logit_sel_longline_age_3,-6.50774241352705,0.150154848270541,1749.38314001437,1749.42728463985,1749.43070238862,0.0441446254828861,0.0475623742522657,0.0113807473043484,4.06746445576018,0.0475623742522657,ok,ok
23,logit_sel_purse_seine_age_1,-1.13592024640119,0.0427184049280238,1749.38314001437,1749.43257759665,1749.4319035591,0.0494375822768234,0.048763544735948,-0.00788931073165121,53.8129023329097,0.0494375822768234,ok,ok
6,logit_sel_longline_age_4,-5.50556171110527,0.130111234222105,1749.38314001437,1749.43159916459,1749.43515815829,0.0484591502165586,0.0520181439169392,0.0136767348402262,5.93524072227335,0.0520181439169392,ok,ok
8,logit_sel_longline_age_6,-1.45616210074106,0.0491232420148213,1749.38314001437,1749.450077083,1749.45036403638,0.0669370686273396,0.0672240220103504,0.002920749641526,55.5971509847427,0.0672240220103504,ok,ok
7,logit_sel_longline_age_5,-3.59655497529948,0.0919310995059896,1749.38314001437,1749.46445870673,1749.46921551646,0.0813186923583089,0.0860755020926263,0.0258716025364596,19.8068532118355,0.0860755020926263,ok,ok
1,log_fbar,-2.08547144567973,0.0617094289135946,1749.38314001437,1750.97362532255,1750.97250316471,1.59048530818086,1.58936315033634,-0.00909227215577891,835.032480754365,1.59048530818086,ok,ok
0,log_r0,6.80989964040441,0.156197992808088,1749.38314001437,1757.70113632302,1757.94307925575,8.31799630865407,8.55993924138056,0.774475165707634,691.780676390567,8.55993924138056,ok,ok
2,log_q_purse_seine,-10.9142953894212,0.238285907788423,1749.38314001437,1761.14274315217,1761.10068415746,11.7596031377964,11.7175441430943,-0.0882532145783021,413.474381791842,11.7596031377964,ok,ok
