field,value
objective,1739.73103387
grad_norm,0.0360043252071
iterations,138
converged,no
message,stopped before requested fixed-effect gradient tolerance; L-BFGS line search stalled; recovered with gradient restart. attempts=1
random_effects,20
log_r0,6.7713273528
r0,872.469200176
log_m_fixed,-0.798507696218
m_fixed,0.45
log_fbar,-2.67444118618
fbar,0.0689453452433
log_q_longline_fixed,-9.90348755254
q_longline_fixed,5e-05
log_q_purse_seine,-10.7637385849
q_purse_seine,2.11527934135e-05
logit_sel_a50_longline,-9.03889850795
sel_a50_longline,1.00106818682
log_sel_slope_longline,-8.2310467852
sel_slope_longline,0.000266257469945
init_log_number_dev_age_1,-7.28857315834
init_number_multiplier_age_1,0.000683302321745
init_log_number_dev_age_2,-5.87019222883
init_number_multiplier_age_2,0.00282233074852
init_log_number_dev_age_3,-3.66611635807
init_number_multiplier_age_3,0.0255756038091
init_log_number_dev_age_4,-1.38679204902
init_number_multiplier_age_4,0.249875608981
init_log_number_dev_age_5,1.04189333682
init_number_multiplier_age_5,2.83457874928
init_log_number_dev_age_6,2.88327990667
init_number_multiplier_age_6,17.8727982589
init_log_number_dev_age_7,1.49593330801
init_number_multiplier_age_7,4.46350043017
init_log_number_dev_age_8,-2.10665634992
init_number_multiplier_age_8,0.121644022246
init_log_number_dev_age_9,0.0178631142997
init_number_multiplier_age_9,1.01802361398
init_log_number_dev_age_10,-0.009998540305
init_number_multiplier_age_10,0.990051278921
logit_sel_purse_seine_age_1,-0.0755014833801
sel_purse_seine_age_1,0.481133590593
logit_sel_purse_seine_age_2,-0.136593966476
sel_purse_seine_age_2,0.465904504465
logit_sel_purse_seine_age_3,-0.180518247237
sel_purse_seine_age_3,0.454992592619
logit_sel_purse_seine_age_4,-0.212886133546
sel_purse_seine_age_4,0.446978562054
logit_sel_purse_seine_age_5,-0.252271769433
sel_purse_seine_age_5,0.43726441844
logit_sel_purse_seine_age_6,-0.270831506418
sel_purse_seine_age_6,0.43270297282
logit_sel_purse_seine_age_7,-0.418938957297
sel_purse_seine_age_7,0.396770676192
logit_sel_purse_seine_age_8,-0.428164375566
sel_purse_seine_age_8,0.394564746814
logit_sel_purse_seine_age_9,-1.29088823599
sel_purse_seine_age_9,0.215702505611
logit_sel_purse_seine_age_10,1.22787869018
sel_purse_seine_age_10,0.773447079793
