field,value
objective,1734.26574434
grad_norm,0.0216508374525
iterations,174
converged,no
message,stopped before requested fixed-effect gradient tolerance; L-BFGS line search stalled; recovered with gradient restart. attempts=1
random_effects,20
log_r0,6.84168465637
r0,936.064754615
log_m_fixed,-0.798507696218
m_fixed,0.45
log_fbar,-2.10631153581
fbar,0.121685974053
log_q_longline_fixed,-9.90348755254
q_longline_fixed,5e-05
log_q_purse_seine,-10.9467981714
q_purse_seine,1.76143231532e-05
logit_sel_a50_longline,-8.81677557828
sel_a50_longline,1.00133383208
log_sel_slope_longline,-7.99994696266
sel_slope_longline,0.000335480420419
init_log_number_dev_age_1,-7.15548336357
init_number_multiplier_age_1,0.000780572164023
init_log_number_dev_age_2,-5.98115698371
init_number_multiplier_age_2,0.0025259021733
init_log_number_dev_age_3,-3.72884644582
init_number_multiplier_age_3,0.0240205288423
init_log_number_dev_age_4,-1.53152841224
init_number_multiplier_age_4,0.216204964342
init_log_number_dev_age_5,0.546330232593
init_number_multiplier_age_5,1.7269040392
init_log_number_dev_age_6,3.09342128096
init_number_multiplier_age_6,22.0523965036
init_log_number_dev_age_7,0.916911718866
init_number_multiplier_age_7,2.50155294961
init_log_number_dev_age_8,-2.41290874611
init_number_multiplier_age_8,0.0895544242702
init_log_number_dev_age_9,0.000312852004407
init_number_multiplier_age_9,1.00031290095
init_log_number_dev_age_10,-0.0276306343345
init_number_multiplier_age_10,0.972747600018
logit_sel_purse_seine_age_1,-0.082191869409
sel_purse_seine_age_1,0.479463592494
logit_sel_purse_seine_age_2,-0.144843409906
sel_purse_seine_age_2,0.463852322462
logit_sel_purse_seine_age_3,-0.168287145637
sel_purse_seine_age_3,0.458027224587
logit_sel_purse_seine_age_4,-0.190760818686
sel_purse_seine_age_4,0.452453890307
logit_sel_purse_seine_age_5,-0.229215007231
sel_purse_seine_age_5,0.442945829618
logit_sel_purse_seine_age_6,-0.282611201353
sel_purse_seine_age_6,0.429813721858
logit_sel_purse_seine_age_7,-0.342912548177
sel_purse_seine_age_7,0.415102158231
logit_sel_purse_seine_age_8,-0.278832647313
sel_purse_seine_age_8,0.430739991328
logit_sel_purse_seine_age_9,-1.13543300494
sel_purse_seine_age_9,0.24315985326
logit_sel_purse_seine_age_10,1.95085794106
sel_purse_seine_age_10,0.875540161421
