Safe Fixed Effect Wiggle Diagnostics
====================================

relative_step:       0.02
absolute_min_step:   0.001

Interpretation
--------------
Perturbations that fail are retained as diagnostic rows instead of aborting
the model run. Failed perturbations identify regions where the profiled
Laplace solve or Huu factorization is not stable.

Rows sorted by finite abs_sensitivity, failed rows last
------------------------------------------------------
index,name,base_value,step,f_base,f_minus,f_plus,delta_minus,delta_plus,central_gradient,central_curvature,abs_sensitivity,status,message
22,init_log_number_dev_age_10,-0.478554157881491,0.0295710831576298,1743.46890347457,1743.47059283092,1743.47063668352,0.00168935634724221,0.00173320894919016,0.000741477776011599,3.91396806040508,0.00173320894919016,ok,ok
21,init_log_number_dev_age_9,-0.407182339756775,0.0281436467951355,1743.46890347457,1743.47193298631,1743.472009158,0.00302951173330257,0.00310568342274564,0.00135326615625801,7.74582424389417,0.00310568342274564,ok,ok
20,init_log_number_dev_age_8,-0.259472235716709,0.0251894447143342,1743.46890347457,1743.47563536356,1743.47568679188,0.00673188898326771,0.00678331730159698,0.00102083072716578,21.3002887622807,0.00678331730159698,ok,ok
31,logit_sel_purse_seine_age_9,-4.36690304865621,0.107338060973124,1743.46890347457,1743.47576053993,1743.47562702289,0.00685706535182362,0.0067235483161312,-0.00062194637429612,1.17872339561212,0.00685706535182362,ok,ok
30,logit_sel_purse_seine_age_8,-3.94744291367134,0.0989488582734268,1743.46890347457,1743.47602694733,1743.4761061545,0.00712347275452885,0.00720267992846857,0.000400242990782406,1.46321451450722,0.00720267992846857,ok,ok
29,logit_sel_purse_seine_age_7,-3.55508212496174,0.0911016424992347,1743.46890347457,1743.47801979756,1743.4771427718,0.00911632298129916,0.00823929722810135,-0.00481344643816482,2.09116221851549,0.00911632298129916,ok,ok
32,logit_sel_purse_seine_age_10,-5.40265138881688,0.128053027776338,1743.46890347457,1743.47805728398,1743.47792418078,0.0091538094036423,0.00902070620941231,-0.000519719043514035,1.10836586346747,0.0091538094036423,ok,ok
24,logit_sel_purse_seine_age_2,1.20052379234446,0.0440104758468893,1743.46890347457,1743.4797401772,1743.47959833981,0.0108367026298311,0.0106948652369283,-0.00161140490046268,11.1163836445785,0.0108367026298311,ok,ok
19,init_log_number_dev_age_7,-0.246420043547174,0.0249284008709435,1743.46890347457,1743.47962981907,1743.47991800123,0.0107263444967884,0.0110145266585278,0.00578019751911201,34.9855014014479,0.0110145266585278,ok,ok
28,logit_sel_purse_seine_age_6,-3.33599807002998,0.0867199614005997,1743.46890347457,1743.48022573268,1743.48032445838,0.0113222581101127,0.011420983806147,0.000569221286770688,3.02422583509841,0.011420983806147,ok,ok
11,logit_sel_longline_age_9,1.29998472595826,0.0459996945191652,1743.46890347457,1743.48032471162,1743.4801995666,0.0114212370494897,0.0112960920278056,-0.00136028100830113,10.7361204190756,0.0114212370494897,ok,ok
17,init_log_number_dev_age_5,-0.175804851019624,0.0235160970203925,1743.46890347457,1743.48022868578,1743.48078677209,0.0113252112014379,0.0118832975160785,0.0118660489059185,41.9678526865928,0.0118832975160785,ok,ok
18,init_log_number_dev_age_6,-0.208776416860847,0.0241755283372169,1743.46890347457,1743.48051073865,1743.48090712882,0.0116072640769289,0.0120036542446087,0.00819816969769305,40.3980991526563,0.0120036542446087,ok,ok
16,init_log_number_dev_age_4,-0.132419110531786,0.0226483822106357,1743.46890347457,1743.48055191286,1743.48098904611,0.0116484382849649,0.0120855715356356,0.00965042992045281,46.2697067178671,0.0120855715356356,ok,ok
25,logit_sel_purse_seine_age_3,6.87851127498494,0.157570225499699,1743.46890347457,1743.48109557658,1743.48086659976,0.0121921020088394,0.0119631251900501,-0.000726586568189381,0.972887926052358,0.0121921020088394,ok,ok
15,init_log_number_dev_age_3,-0.0745011438106065,0.0214900228762121,1743.46890347457,1743.48409619768,1743.48442625111,0.0151927231070204,0.015522776539683,0.00767922478640135,66.5095223295886,0.015522776539683,ok,ok
