index,name,base_value,step,f_base,f_minus,f_plus,delta_minus,delta_plus,central_gradient,central_curvature,abs_sensitivity,status,message
19,init_log_number_dev_age_5,-0.194979176436103,0.0238995835287221,1731.58521917743,1731.59701804208,1731.59745392271,0.0117988646550202,0.0122347452802387,0.00911900043560706,42.0763774376658,0.0122347452802387,ok,"ok"
20,init_log_number_dev_age_6,-0.224152143597502,0.02448304287195,1731.58521917743,1731.59750148305,1731.59735901085,0.0122823056174184,0.0121398334213154,-0.00290960966020692,40.7429914958701,0.0122823056174184,ok,"ok"
18,init_log_number_dev_age_4,-0.148730802240919,0.0229746160448184,1731.58521917743,1731.5973986803,1731.59763546319,0.0121795028665019,0.0124162857625834,0.00515314152844842,46.597672841384,0.0124162857625834,ok,"ok"
27,logit_sel_purse_seine_age_3,6.8991507315209,0.157983014630418,1731.58521917743,1731.59721143257,1731.59794562636,0.0119922551441505,0.012726448928106,0.00232364784807126,0.990386939849349,0.012726448928106,ok,"ok"
11,logit_sel_longline_age_7,0.983204420517397,0.039664088410348,1731.58521917743,1731.59873649654,1731.59740604807,0.0135173191083595,0.0121868706364694,-0.0167714490009938,16.3383789025804,0.0135173191083595,ok,"ok"
28,logit_sel_purse_seine_age_4,-0.510728246295519,0.0302145649259104,1731.58521917743,1731.59765844329,1731.59904175466,0.0124392658592569,0.0138225772345777,0.0228914660646746,28.7668634734361,0.0138225772345777,ok,"ok"
17,init_log_number_dev_age_3,-0.0695550665238634,0.0213911013304773,1731.58521917743,1731.60015168294,1731.60064804355,0.0149325055094778,0.0154288661199189,0.0116020349483811,66.3521649565512,0.0154288661199189,ok,"ok"
16,init_log_number_dev_age_2,0.0037760662684743,0.0200755213253695,1731.58521917743,1731.60086783119,1731.60115503102,0.0156486537650835,0.0159358535952379,0.00715298560619232,78.3683031603608,0.0159358535952379,ok,"ok"
15,init_log_number_dev_age_1,0.0340265929141322,0.0206805318582826,1731.58521917743,1731.60258908794,1731.60233383048,0.0173699105143896,0.0171146530472015,-0.00617144348456151,80.6308664229379,0.0173699105143896,ok,"ok"
29,logit_sel_purse_seine_age_5,-2.51968608184241,0.0703937216368482,1731.58521917743,1731.60097473868,1731.60352109684,0.0157555612477154,0.0183019194084864,0.0180865431004437,6.87297344100066,0.0183019194084864,ok,"ok"
5,logit_sel_longline_age_1,-8.78099483628324,0.195619896725665,1731.58521917743,1731.60254450961,1731.60382152079,0.0173253321820539,0.0186023433627724,0.00326401148884516,0.938864827475979,0.0186023433627724,ok,"ok"
6,logit_sel_longline_age_2,-8.01954525181921,0.180390905036384,1731.58521917743,1731.60401812571,1731.60608387353,0.0187989482778903,0.0208646960977603,0.00572575379965348,1.21888670674863,0.0208646960977603,ok,"ok"
7,logit_sel_longline_age_3,-7.2404018347653,0.164808036695306,1731.58521917743,1731.60567655743,1731.60858024222,0.0204573800053822,0.0233610647926525,0.00880929366520699,1.61324448062103,0.0233610647926525,ok,"ok"
8,logit_sel_longline_age_4,-6.01405341714039,0.140281068342808,1731.58521917743,1731.61507305807,1731.61660490818,0.0298538806380293,0.0313857307546641,0.0054599317453564,3.11196208277441,0.0313857307546641,ok,"ok"
4,log_m_old_offset,-0.38662782061719,0.0277325564123438,1731.58521917743,1731.6181967115,1731.6191675796,0.0329775340665037,0.0339484021722001,0.0175041220733661,87.019111599305,0.0339484021722001,ok,"ok"
25,logit_sel_purse_seine_age_1,-0.979147922770313,0.0395829584554063,1731.58521917743,1731.62387173849,1731.62403083327,0.0386525610585977,0.0388116558376623,0.00200963729434033,49.4407025917397,0.0388116558376623,ok,"ok"
14,logit_sel_longline_age_10,-2.9249697879657,0.078499395759314,1731.58521917743,1731.63207530375,1731.63354606491,0.0468561263228366,0.0483268874822897,0.00936797758267202,15.4463838910888,0.0483268874822897,ok,"ok"
10,logit_sel_longline_age_6,-1.38775962500174,0.0477551925000347,1731.58521917743,1731.64907209025,1731.65033011539,0.063852912820721,0.0651109379564332,0.0131716057443517,56.549242576383,0.0651109379564332,ok,"ok"
9,logit_sel_longline_age_5,-3.63606931799097,0.0927213863598193,1731.58521917743,1731.65878242675,1731.66226630094,0.0735632493235698,0.0770471235155128,0.0187867887265148,17.5184246927143,0.0770471235155128,ok,"ok"
3,log_m_young_offset,-0.27271848746626,0.0254543697493252,1731.58521917743,1731.84544846679,1731.86227937248,0.260229289363224,0.27706019504717,0.330609358033553,829.246494141038,0.27706019504717,ok,"ok"
1,log_fbar,-2.68026175725527,0.0736052351451054,1731.58521917743,1733.92450740338,1733.90596728978,2.33928822594908,2.32074811234975,-0.125942900411763,860.14544599798,2.33928822594908,ok,"ok"
0,log_r0,6.44647845071106,0.148929569014221,1731.58521917743,1740.59483900301,1740.71720715817,9.00961982558556,9.13198798074404,0.410825586780548,817.925802013742,9.13198798074404,ok,"ok"
2,log_q_purse_seine,-10.7133270329941,0.234266540659882,1731.58521917743,1742.86403916552,1742.86732008984,11.2788199880915,11.28210091241,0.00700254570972546,411.089414467765,11.28210091241,ok,"ok"
