field,value
objective,1791.22441068
grad_norm,0.0417079719843
iterations,233
converged,no
message,stopped before requested fixed-effect gradient tolerance; L-BFGS line search stalled; recovered with gradient restart. attempts=1
random_effects,20
log_r0,6.42690926504
r0,618.260113811
log_m_fixed,-0.798507696218
m_fixed,0.45
log_fbar,-1.79797352523
fbar,0.165634201886
log_q_longline_fixed,-9.90348755254
q_longline_fixed,5e-05
log_q_purse_seine,-10.5039921917
q_purse_seine,2.74267377065e-05
logit_sel_a50_longline,0.38619120026
sel_a50_longline,6.35828925738
log_sel_slope_longline,0.980810110221
sel_slope_longline,2.66661561971
init_log_number_dev_age_1,0.0421457034866
init_number_multiplier_age_1,1.04304644318
init_log_number_dev_age_2,0.0222200923959
init_number_multiplier_age_2,1.02246879732
init_log_number_dev_age_3,-0.0476282105204
init_number_multiplier_age_3,0.953488218075
init_log_number_dev_age_4,-0.150169191891
init_number_multiplier_age_4,0.860562363933
init_log_number_dev_age_5,-0.198642856135
init_number_multiplier_age_5,0.819842642823
init_log_number_dev_age_6,-0.216937944313
init_number_multiplier_age_6,0.804979921337
init_log_number_dev_age_7,-0.227719919582
init_number_multiplier_age_7,0.79634726988
init_log_number_dev_age_8,-0.336890332067
init_number_multiplier_age_8,0.713987137103
init_log_number_dev_age_9,-0.783609446109
init_number_multiplier_age_9,0.456754402002
init_log_number_dev_age_10,-1.68357419078
init_number_multiplier_age_10,0.185709028924
logit_sel_purse_seine_age_1,-1.19907721075
sel_purse_seine_age_1,0.231639416254
logit_sel_purse_seine_age_2,1.60562159841
sel_purse_seine_age_2,0.832802615234
logit_sel_purse_seine_age_3,6.90810191581
sel_purse_seine_age_3,0.999001344886
logit_sel_purse_seine_age_4,-0.273313237244
sel_purse_seine_age_4,0.432093881639
logit_sel_purse_seine_age_5,-2.3552029256
sel_purse_seine_age_5,0.0866531037507
logit_sel_purse_seine_age_6,-3.12808470833
sel_purse_seine_age_6,0.0419635392498
logit_sel_purse_seine_age_7,-3.35672742868
sel_purse_seine_age_7,0.0336755553353
logit_sel_purse_seine_age_8,-3.73397912804
sel_purse_seine_age_8,0.0233397910251
logit_sel_purse_seine_age_9,-4.23338692161
sel_purse_seine_age_9,0.0142958507314
logit_sel_purse_seine_age_10,-5.31712378324
sel_purse_seine_age_10,0.00488288702528
